dataset,sample_id,label,cv_count,misclassification_rate,boundary_entropy,true_class_confidence,boundary_hardness,hybrid_hardness,mean_fold_accuracy,same_label_fraction,label_entropy,label_margin,knn_density,local_spread,centroid_distance,pca_reconstruction_error,isolation_anomaly,feature_norm,H,B,S,V,R_resp,R_rob,D_H,D_B,D_S,D_V,D_R_rob,defect_mean,defect_max,defect_std,local_defect_mean,local_defect_max,local_defect_std,defect_tail_rank,hotspot_neighbor_fraction,maat_scalar_cost,maat_robustness_loss,label_disagreement,density_anomaly
digits,10,0,25.0,0.0,1.0690120580568025,0.7434883180018054,0.4206989716444826,0.10859359437923713,0.9382517486846178,1.0,0.0,1.0,0.5066936108246944,0.044274837498442486,0.04060549112595597,0.01012262987610365,0.2554906314090111,0.0328605203791463,1.0,1.0,0.8669473953516654,0.5066936108246944,0.7972266524268489,0.7972266524268489,-0.0,-0.0,0.14277697837722975,0.679848775964626,0.2266162586548753,0.2098484025993462,0.679848775964626,0.25050061558981407,0.3319092940048175,0.5856925307264733,0.1252442626336332,0.14635503617139678,0.0,0.2098484025993462,0.20277334757315113,0.0,0.49330638917530556
digits,11,1,25.0,0.0,1.6251915448814114,0.5281108350220114,0.7122622081412161,0.19156548681962968,0.9382517486846178,1.0,0.0,1.0,0.5677710776438126,0.03495744369613314,0.07198163679881596,0.011300524417744163,0.3045962001852968,0.06759496610602556,1.0,1.0,0.5627376363082569,0.5677710776438126,0.8280522760427279,0.751830269585106,-0.0,-0.0,0.5749417695685713,0.5660369738175701,0.28524468584653534,0.2852446858465354,0.5749417695685713,0.25514614279210185,0.26162741823173524,0.3632817795390788,0.04077513062851419,0.44629938786867,0.0,0.2852446858465354,0.24816973041489399,0.0,0.4322289223561874
digits,12,2,25.0,0.0,1.7633669946269765,0.41629550059969056,0.7846972444677414,0.21879025839878213,0.9382517486846178,1.0,0.0,1.0,0.3771506235741716,0.07285642238361914,0.07475880256395112,0.025290198469059912,0.4757393861796965,0.05951251532364869,1.0,1.0,0.7060142815288662,0.3771506235741716,0.7225007074935001,0.7183433556351194,-0.0,-0.0,0.3481198128990662,0.975110639298814,0.33080761304947004,0.33080761304947004,0.975110639298814,0.35617227730430423,0.30504187758425716,0.6767708393609027,0.12241123125848997,0.55370061213133,0.0,0.33080761304947004,0.2816566443648806,0.0,0.6228493764258284
digits,13,3,25.0,0.0,1.3901552771558447,0.5967399537260811,0.5890503016693954,0.159040844239633,0.9382517486846178,1.0,0.0,1.0,0.44579520266508305,0.05585065000846168,0.03208056765363839,0.016177716725425506,0.30330584593326865,0.04133083226528044,1.0,1.0,0.9979349041705002,0.44579520266508305,0.7639151625556633,0.7639151625556633,-0.0,-0.0,0.00206723108006341,0.8078956192702287,0.2692985397567429,0.215852278021407,0.8078956192702287,0.3137707057583053,0.25371404968162087,0.3908828989447626,0.05867188954704003,0.20144685587089595,0.0,0.215852278021407,0.23608483744433673,0.0,0.5542047973349169
digits,14,4,25.0,0.0,1.090712997604288,0.7423333316385786,0.4320751484351957,0.11100906437868706,0.9382517486846178,1.0,0.0,1.0,0.4477162752183059,0.05544221085251352,0.0492064935037686,0.027766581244146372,0.27331203738533777,0.06226999264689394,1.0,1.0,0.9990185502296048,0.4477162752183059,0.7650109074545475,0.7650109074545475,-0.0,-0.0,0.000981931707578293,0.8035955614401827,0.2678651871467275,0.21448853605889773,0.8035955614401827,0.31224730216222746,0.2721044109975299,0.4545167147110578,0.06820325979282316,0.1864218141346689,0.0,0.21448853605889773,0.23498909254545253,0.0,0.5522837247816941
digits,15,5,25.0,0.0,1.1647824800796147,0.7123172785049104,0.47090422888086597,0.12221004214091194,0.9382517486846178,1.0,0.0,1.0,0.33738178705638244,0.08546615394909943,0.10873008525464697,0.03301976256833518,0.6001137276168604,0.12043014857727818,1.0,1.0,0.40777888480040364,0.33738178705638244,0.6961570272709938,0.6090270636457162,-0.0,-0.0,0.8970302005040433,1.0865400905987963,0.4958925727757099,0.49589257277570986,1.0865400905987963,0.4475700557808383,0.3976841215360639,0.8845703072299376,0.18279275236821627,0.7501391207568169,0.0,0.49589257277570986,0.39097293635428376,0.0,0.6626182129436176
digits,16,6,25.0,0.0,1.6583093407610614,0.5085118093153244,0.7296233873667166,0.19727420329906445,0.9382517486846178,1.0,0.0,1.0,0.4382933282798347,0.057476405052721107,0.07496423552070391,0.027145544126287606,0.4996977099869748,0.06968820803342453,1.0,1.0,0.9898151253796781,0.4382933282798347,0.7596058253053244,0.7596058253053244,-0.0,-0.0,0.010237095332696566,0.8248668934851483,0.27495563116171606,0.22201192399591219,0.8248668934851483,0.31926926479521767,0.31966429615083813,0.4650542628263242,0.08917543015181664,0.2353923205342237,0.0,0.22201192399591219,0.2403941746946756,0.0,0.5617066717201653
digits,17,7,25.0,0.0,1.68715142419757,0.4945490391903413,0.7447431308906434,0.20189371130550246,0.9382517486846178,1.0,0.0,1.0,0.44162936968940575,0.05674731436701257,0.06305756501629028,0.03277693497206904,0.2879787045606824,0.02810690009799568,1.0,1.0,0.9941953902390293,0.44162936968940575,0.7615281864691211,0.7615281864691211,-0.0,-0.0,0.005821521985875538,0.8172842787819383,0.2724280929273128,0.21910677873902534,0.8172842787819383,0.31691186340413224,0.24772349568674581,0.3748074904361334,0.045490812906748335,0.22092376182526433,0.0,0.21910677873902534,0.23847181353087887,0.0,0.5583706303105942
digits,18,8,25.0,0.0,1.9406790338102278,0.3137140283569927,0.8776486625598783,0.24908799863197276,0.9382517486846178,0.9333333333333333,0.10637175908932572,0.8666666666666667,0.44202426908930487,0.05666166373159876,0.06380611818958679,0.028929114222085585,0.28717525129961596,0.029203188699073273,0.8936282409106743,0.8666666666666667,0.9946320377182444,0.44202426908930487,0.6995493612172193,0.6995493612172193,0.11246542820070529,0.1431008436406733,0.005382421559068362,0.8163904909699311,0.3573189209371032,0.2869316210614963,0.8163904909699311,0.28833201821295207,1.094980104230532,5.860058959810444,1.8628911529147258,0.4507512520868113,0.13333333333333333,0.2869316210614963,0.30045063878278067,0.06666666666666665,0.5579757309106952
digits,19,9,25.0,0.6,1.7643042913189626,0.29900066547763016,0.7851885989019608,0.653900339959658,0.9382517486846178,1.0,0.0,1.0,0.3712086483541517,0.07458915735832096,0.09620864562483643,0.02631627455150651,0.4292995231152347,0.06129753505637733,1.0,1.0,0.6628919357121251,0.3712086483541517,0.7186862929764087,0.7043121904777667,-0.0,-0.0,0.41114329497378194,0.9909909799736287,0.3505335687368527,0.35053356873685265,0.9909909799736287,0.36320980166989325,0.3470975120757223,0.9951133186136879,0.1949520864441855,0.5870895937673901,0.0,0.35053356873685265,0.2956878095222333,0.0,0.6287913516458483
digits,20,0,25.0,0.0,1.6234883515904606,0.5387688945950803,0.7113693515004142,0.19017767107338093,0.9382517486846178,1.0,0.0,1.0,0.5441284732295327,0.03833686760881453,0.03119744958352149,0.01707146435982632,0.1773271428658472,0.02803863397467209,1.0,1.0,0.6845182643240976,0.5441284732295327,0.8163952779984245,0.7812168881736135,-0.0,-0.0,0.3790399518863129,0.6085698959836516,0.24690246196749113,0.24690246196749116,0.6085698959836516,0.23245872774369963,0.4161405239661826,0.6666287801286794,0.1161470388816702,0.3166388425153033,0.0,0.24690246196749116,0.21878311182638654,0.0,0.4558715267704673
digits,21,1,25.0,0.0,1.77181209697157,0.4360259830395248,0.7891243789278664,0.21744205475798764,0.9382517486846178,1.0,0.0,1.0,0.5583970884113482,0.036265915495293954,0.07569389415046028,0.016784644632961032,0.36230676363103165,0.0655329145201145,1.0,1.0,0.6105857732095804,0.5583970884113482,0.8234698731831422,0.7641391597839005,-0.0,-0.0,0.4933364986423194,0.5826849417106266,0.2690053600882365,0.2690053600882365,0.5826849417106266,0.24225899659833994,0.24905765686002188,0.3068434588030489,0.03189839494410143,0.3800779076238175,0.0,0.2690053600882365,0.23586084021609954,0.0,0.44160291158865184
digits,22,2,25.0,0.0,1.1820558768705753,0.6896802170582954,0.47995937671168293,0.12659526620757536,0.9382517486846178,1.0,0.0,1.0,0.4654065198091612,0.05182421111244865,0.03615305492443236,0.025327697553733982,0.2588618044162361,0.03897075677552774,1.0,1.0,0.9907722645237609,0.4654065198091612,0.7749567897152508,0.7749567897152508,-0.0,-0.0,0.00927057477069328,0.7648440191678918,0.25494800638929727,0.20581252006557643,0.7648440191678918,0.2960664912132523,0.2555436580385516,0.40655769647860945,0.05812972816006226,0.08736783528102393,0.0,0.20581252006557643,0.22504321028474916,0.0,0.5345934801908387
digits,23,3,25.0,0.0,1.754217704666255,0.4311247346406904,0.7799009571975561,0.21614560625135382,0.9382517486846178,1.0,0.0,1.0,0.4096372779106534,0.06417511945645928,0.07097834210195461,0.023519328603869526,0.3557701436350232,0.04773771078563766,1.0,1.0,0.9014112607073523,0.4096372779106534,0.7426767424776475,0.7426767424776475,-0.0,-0.0,0.10379367633928348,0.8924831988739893,0.297494399624663,0.25875425496758714,0.8924831988739893,0.33497268038132777,0.3106113225045861,0.9885627517482287,0.19065492572522844,0.35058430717863104,0.0,0.25875425496758714,0.2573232575223525,0.0,0.5903627220893466
digits,24,4,25.0,0.0,1.6762501059060098,0.5057900390803892,0.7390283864269184,0.19947148891737393,0.9382517486846178,0.8,0.27260892946238385,0.6666666666666667,0.4090626212925065,0.06431800709094021,0.0853640252580673,0.03383464698323566,0.4030351080214674,0.06464037752350565,0.7273910705376161,0.6666666666666667,0.898741302256829,0.4090626212925065,0.5832062476651795,0.5832062476651795,0.31829102236709933,0.4054651081081643,0.10676004759389912,0.8938870263645772,0.5392143856132803,0.452723518009404,0.8938870263645772,0.2615729677684864,0.2698768323108693,0.588765667713302,0.09911615272263752,0.7173066221480244,0.0,0.452723518009404,0.4167937523348205,0.19999999999999996,0.5909373787074935
digits,25,5,25.0,0.0,1.5461882798274005,0.5899752777496718,0.6708467151239043,0.17623383161283765,0.9382517486846178,1.0,0.0,1.0,0.3981078151618339,0.067111995624885,0.05689080551030803,0.036355910237226334,0.22145917250591607,0.03137612231733955,1.0,1.0,0.8417917121928977,0.3981078151618339,0.7356426515058885,0.7356426515058885,-0.0,-0.0,0.17222266803400213,0.9210324180159947,0.30701080600533154,0.2800531784110657,0.9210324180159947,0.34060771680467916,0.3356174024474108,0.8403005013289168,0.1775655826157251,0.4290484140233723,0.0,0.2800531784110657,0.2643573484941115,0.0,0.6018921848381661
digits,26,6,25.0,0.0,1.177664096602238,0.6925007978833705,0.4776570953450515,0.1258131082256895,0.9382517486846178,1.0,0.0,1.0,0.5281423667136806,0.04077852511966648,0.0527860244997149,0.0182956262033216,0.3477939923859324,0.04590869761240612,1.0,1.0,0.7662444107134612,0.5281423667136806,0.8083206412909096,0.7975897823206203,-0.0,-0.0,0.2662540860963802,0.6383893976931445,0.22616087094738113,0.2261608709473812,0.6383893976931445,0.2340244872911048,0.32583966202183845,0.49967392870611016,0.10985554284979863,0.24819143016138007,0.0,0.2261608709473812,0.20241021767937972,0.0,0.47185763328631936
digits,27,7,25.0,0.96,2.000307499361809,0.14918622129799072,0.9089073997398699,0.9487591873106443,0.9382517486846178,0.8666666666666667,0.21067368705642267,0.8,0.3464898378369757,0.08235486389660263,0.09983277161101929,0.03859438743174734,0.43964474172282436,0.06882150153845562,0.7893263129435774,0.8,0.4755026722790568,0.3464898378369757,0.6025767302405588,0.5679335277368649,0.23657546576076272,0.2231435513142097,0.743382777077559,1.0599017888140705,0.5657508957416505,0.5657508957416505,1.0599017888140705,0.3166936837229091,0.2803142669120462,0.4894050568767933,0.09051225020117096,0.7879799666110183,0.0,0.5657508957416505,0.4320664722631351,0.1333333333333333,0.6535101621630244
digits,28,8,25.0,0.0,1.969656886255561,0.3608916263443634,0.8928395796034451,0.24678909629351964,0.9382517486846178,1.0,0.0,1.0,0.402070699628215,0.0660856408973975,0.051462425879107786,0.03597680659440079,0.22102243343917333,0.02324348458415515,1.0,1.0,0.8636787712468754,0.402070699628215,0.7380755325169942,0.7380755325169942,-0.0,-0.0,0.14655437184840156,0.9111273361044546,0.3037091120348182,0.27227816399753485,0.9111273361044546,0.33858335407645623,0.780260770622864,5.845805113333518,1.3752858842543736,0.39287701725097385,0.13333333333333333,0.27227816399753485,0.2619244674830058,0.0,0.5979293003717849
digits,29,9,25.0,0.16,1.7978237355083846,0.32156325403171304,0.8027603322451602,0.34561564185589394,0.9382517486846178,0.9333333333333333,0.10637175908932572,0.8666666666666667,0.3941168466125164,0.06816413718451625,0.08294754899127979,0.023662399654251768,0.39621862273696795,0.05326086878038227,0.8936282409106743,0.8666666666666667,0.8183839316764201,0.3941168466125164,0.6733042036060953,0.6733042036060953,0.11246542820070529,0.1431008436406733,0.2004236983639326,0.9311078486445256,0.39555804016196794,0.3565311718023609,0.9311078486445256,0.30369444824273883,0.3673207219392992,0.9951133186136879,0.2081331311167607,0.5998887033945465,0.0,0.3565311718023609,0.32669579639390467,0.06666666666666665,0.6058831533874836
digits,30,0,25.0,0.0,0.5223820580509337,0.897811439405711,0.1341418156482203,0.033549948423180626,0.9382517486846178,1.0,0.0,1.0,0.4660666967386323,0.05169399347379985,0.05189417651204751,0.010374639231060731,0.43371109279015274,0.06562759995873352,1.0,1.0,0.9898586079851778,0.4660666967386323,0.7753230407651835,0.7753230407651835,-0.0,-0.0,0.010193166270271947,0.7634265290494796,0.2544755096831599,0.20561904100058231,0.7634265290494796,0.29539322971715437,0.3500074310347408,0.6130091396377229,0.1344992664712349,0.08069003895381191,0.0,0.20561904100058231,0.22467695923481645,0.0,0.5339333032613677
digits,31,9,25.0,0.04,1.6708746468308222,0.3993328924742151,0.7362104359581488,0.23909086286095976,0.9382517486846178,1.0,0.0,1.0,0.36057817184156576,0.07781424003588057,0.09756982949927294,0.03789179204081657,0.48326528686872205,0.06798779330524417,1.0,1.0,0.5829509604370634,0.36057817184156576,0.7117592897128625,0.6771078731908586,-0.0,-0.0,0.5396522120579834,1.0200465029303956,0.38992467874709474,0.38992467874709474,1.0200465029303956,0.38040882159474276,0.3916826891993599,1.518056844108963,0.3129386277755547,0.6460767946577629,0.06666666666666667,0.38992467874709474,0.32289212680914137,0.0,0.6394218281584343
digits,32,5,25.0,0.0,1.2795417782637657,0.6788099635586066,0.5310639312598504,0.13809040126506303,0.9382517486846178,1.0,0.0,1.0,0.40524783579356105,0.06527569514938186,0.04721746130289731,0.02503483070785392,0.46051108752540404,0.06826179576351583,1.0,1.0,0.8801915463439991,0.40524783579356105,0.7400145089641014,0.7400145089641014,-0.0,-0.0,0.12761572889575798,0.9032564588036566,0.3010854862678855,0.26639153479346,0.9032564588036566,0.3370424975059407,0.28846547805166883,0.4767166040617221,0.0803396075250418,0.3739565943238731,0.0,0.26639153479346,0.25998549103589863,0.0,0.594752164206439
digits,33,5,25.0,0.0,2.0181326171224874,0.26816079520758473,0.9182517735406923,0.26240698821973596,0.9382517486846178,1.0,0.0,1.0,0.28227948902478756,0.10792677119467102,0.13111665480816598,0.057058384851580754,0.5783370217862313,0.12275421221174049,1.0,1.0,0.1029590826096033,0.28227948902478756,0.6559837898042922,0.41289155168178937,-0.0,-0.0,2.2734236258970997,1.264857603022651,0.8845703072299376,0.8845703072299376,2.2734236258970997,0.8530487940299614,0.40521188019116583,0.7012019851894562,0.13336692263930888,0.8736783528102393,0.0,0.8845703072299376,0.5871084483182106,0.0,0.7177205109752125
digits,34,6,25.0,0.0,1.1974472713326423,0.7064335144895747,0.48802793171930997,0.12631589703088156,0.9382517486846178,1.0,0.0,1.0,0.614054444546179,0.02903847656488282,0.04211157374024188,0.007680403802254437,0.17227584318228167,0.041060387392377176,1.0,1.0,0.3517049346749668,0.614054444546179,0.849967447217541,0.6817047737755916,-0.0,-0.0,1.0449627086794875,0.4876716828668008,0.3831585978865721,0.3831585978865721,1.0449627086794875,0.3853644218822733,0.35932999267943605,0.5894228059211386,0.11157854349252475,0.6360601001669449,0.0,0.3831585978865721,0.3182952262244084,0.0,0.38594555545382103
digits,35,5,25.0,0.0,1.5211033220203822,0.5832662380978697,0.6576965510871916,0.1743538199735788,0.9382517486846178,1.0,0.0,1.0,0.35322362923685524,0.080144996606339,0.06625512560564834,0.04475281241415242,0.3770795616936982,0.05319888106039709,1.0,1.0,0.5267372729840004,0.35322362923685524,0.7068868718978558,0.6567664356425226,-0.0,-0.0,0.6410533879869764,1.0406539120459695,0.4204268250082364,0.42042682500823647,1.0406539120459695,0.39670521805495224,0.4415361840607982,0.8845703072299376,0.24308072280135903,0.6839176405119644,0.0,0.42042682500823647,0.3432335643574774,0.0,0.6467763707631448
digits,36,0,25.0,0.0,1.585909222253208,0.5529071988798875,0.6916694293820103,0.18461849100934585,0.9382517486846178,1.0,0.0,1.0,0.5055858177516485,0.044462748246078244,0.03863219961469076,0.015588735292700594,0.2556530548006011,0.03002679442971367,1.0,1.0,0.8716830015265906,0.5055858177516485,0.7966452316553329,0.7966452316553329,-0.0,-0.0,0.13732945152575138,0.6820374868758811,0.22734582895862698,0.20934255347205188,0.6820374868758811,0.2516343037958943,0.2941160382155545,0.431982754648563,0.0756513162169972,0.13633834168057873,0.0,0.20934255347205188,0.20335476834466715,0.0,0.49441418224835154
digits,37,9,25.0,1.0,1.903482347537376,0.15973352877812969,0.8581492266878641,0.9654843200086141,0.9382517486846178,0.5333333333333333,0.4384696840285889,0.26666666666666666,0.332994568353051,0.08701763086338585,0.09274146418255391,0.024114190519326593,0.37088815033293276,0.05585217963536805,0.5615303159714111,0.26666666666666666,0.37621268185102136,0.332994568353051,0.3680665608861657,0.3680665608861657,0.5770895152167379,1.3217558399823195,0.977600652287267,1.0996291003868222,0.9994914851952931,0.9951133186136879,1.3217558399823195,0.24194571599292067,1.4901067520878306,5.9219502084348585,2.1907175538955026,0.8864774624373957,0.2,0.9951133186136879,0.6319334391138343,0.4666666666666667,0.6670054316469489
digits,38,8,25.0,0.0,2.0536360752421055,0.2836914344199721,0.936863576747031,0.2643834978527898,0.9382517486846178,0.9333333333333333,0.10637175908932572,0.8666666666666667,0.34458808697343474,0.08299263244261078,0.08288400990886084,0.032643911706432036,0.45093832648134946,0.045104079887016285,0.8936282409106743,0.8666666666666667,0.4611705946144336,0.34458808697343474,0.6438278304512929,0.5923013347245563,0.11246542820070529,0.1431008436406733,0.7739872510447933,1.0654055260795157,0.5237397622414218,0.5237397622414219,1.0654055260795157,0.36607599472264807,0.4497964284106474,1.178995385909579,0.25947413077843356,0.7673900946021146,0.06666666666666667,0.5237397622414219,0.40769866527544374,0.06666666666666665,0.6554119130265652
digits,39,9,25.0,0.0,1.539308954807965,0.5029808547072898,0.6672404004087913,0.18537392271962108,0.9382517486846178,1.0,0.0,1.0,0.455943210992206,0.05372816845296194,0.046386897144501456,0.02355354409625534,0.23977767571397837,0.03133672581191464,1.0,1.0,0.9991841315285795,0.455943210992206,0.7696682728000956,0.7696682728000956,-0.0,-0.0,0.0008162014732378935,0.7853870145209579,0.2617956715069859,0.20959977750023634,0.7853870145209579,0.3051917655317846,0.2797371606447191,0.44157943011274403,0.07352091215666072,0.14301613800779076,0.0,0.20959977750023634,0.23033172719990436,0.0,0.544056789007794
digits,40,8,25.0,0.0,1.8384071142661875,0.39024486734688835,0.8240351572592104,0.22964377854653173,0.9382517486846178,1.0,0.0,1.0,0.46240592959155796,0.0524202959659601,0.038349556876407474,0.017158721274130193,0.14966646878851855,0.022336765210936027,1.0,1.0,0.9943984393260311,0.46240592959155796,0.7732877520319377,0.7732877520319377,-0.0,-0.0,0.005617308249828774,0.7713121381950351,0.25710404606501164,0.2068066985019751,0.7713121381950351,0.2990690242922312,0.7144357623546892,5.845805113333518,1.3776587741682071,0.10795770728992765,0.06666666666666667,0.2068066985019751,0.22671224796806233,0.0,0.5375940704084421
digits,41,4,25.0,0.0,1.1633270249539809,0.7205468778825559,0.47014124279982883,0.1211236693130531,0.9382517486846178,1.0,0.0,1.0,0.572201590269147,0.034352730734613174,0.03370770737677717,0.019203674915602275,0.18392811681297197,0.04252385283477835,1.0,1.0,0.5405207218599722,0.572201590269147,0.8302005564939473,0.7457450032823224,-0.0,-0.0,0.6152223043214462,0.5582639191509278,0.29337155586809355,0.2933715558680935,0.6152223043214462,0.2630169606662202,0.26438617441740814,0.3427840859776461,0.04496894738405456,0.4707846410684474,0.0,0.2933715558680935,0.2542549967176776,0.0,0.42779840973085304
digits,42,1,25.0,0.0,1.8186582404022968,0.4173353229398123,0.8136823022594762,0.22449298538160004,0.9382517486846178,1.0,0.0,1.0,0.534371173939205,0.039811274539595466,0.06951540790495303,0.0186421131502822,0.3062877480755401,0.06037762366182553,1.0,1.0,0.7347704712076522,0.534371173939205,0.8114859549191746,0.7915870473940283,-0.0,-0.0,0.30819711261134636,0.6266645991965948,0.23371542795198533,0.2337154279519853,0.6266645991965948,0.23203550377348775,0.25511744328832203,0.3632817795390788,0.041884417445405324,0.27991096271563715,0.0,0.2337154279519853,0.2084129526059717,0.0,0.46562882606079503
