dataset,sample_id,label,cv_count,misclassification_rate,boundary_entropy,true_class_confidence,boundary_hardness,hybrid_hardness,mean_fold_accuracy,same_label_fraction,label_entropy,label_margin,knn_density,local_spread,centroid_distance,pca_reconstruction_error,isolation_anomaly,feature_norm,H,B,S,V,R_resp,R_rob,D_H,D_B,D_S,D_V,D_R_rob,defect_mean,defect_max,defect_std,local_defect_mean,local_defect_max,local_defect_std,defect_tail_rank,hotspot_neighbor_fraction,maat_scalar_cost,maat_robustness_loss,label_disagreement,density_anomaly
wine,10,0,25.0,0.0,0.09662476695760645,0.9796032415170413,0.0882219374009587,0.020886369027353375,0.9802285714285714,1.0,0.0,1.0,0.705601546075599,0.12610806665175334,0.1880806901958337,0.08647363473516309,0.31897448470436635,0.5069099565101686,1.0,1.0,0.922499282272771,0.705601546075599,0.8902661099112401,0.8902661099112401,-0.0,-0.0,0.08066868109185393,0.34870458314173075,0.11623486104724363,0.10912162505616567,0.34870458314173075,0.12812120828444248,0.17136103616130877,0.3218022498689029,0.0614707038356258,0.011235955056179775,0.0,0.10912162505616567,0.10973389008875989,0.0,0.294398453924401
wine,11,0,25.0,0.0,0.6387543452217388,0.7722394298748507,0.6658145884083744,0.1713442168554342,0.9802285714285714,1.0,0.0,1.0,0.8575964659171078,0.054311882126224995,0.1778487611960543,0.07724769180236883,0.11040317091344626,0.2164664231948572,1.0,1.0,0.5731410089152803,0.8575964659171078,0.9500817901573834,0.8373096888372348,-0.0,-0.0,0.5566235036849109,0.15362160957298526,0.17756127831447402,0.17756127831447405,0.5566235036849109,0.20362578105710497,0.23590765726466276,0.5870735862751787,0.11765605967206944,0.42696629213483145,0.0,0.17756127831447405,0.16269031116276522,0.0,0.1424035340828922
wine,12,0,25.0,0.0,0.28738235967369546,0.9246240218986742,0.29145782065504966,0.0710652535444078,0.9802285714285714,1.0,0.0,1.0,0.9592881104168816,0.014466147231367878,0.10981971534498744,0.08776552220847762,0.10096568024983915,0.2319255587038182,1.0,1.0,0.3477701700873959,0.9592881104168816,0.9862409262824869,0.7599943215635644,-0.0,-0.0,1.0562134481714849,0.041563821254762746,0.274444317356562,0.27444431735656194,1.0562134481714849,0.40398902609312515,0.20290280711705305,0.3318085665931121,0.06265133171997964,0.6629213483146067,0.0,0.27444431735656194,0.2400056784364356,0.0,0.040711889583118444
wine,13,0,25.0,0.0,0.2987253158195324,0.9240562636937163,0.3035427692968719,0.07363411857523744,0.9802285714285714,1.0,0.0,1.0,0.34221658906275265,0.3993272373449209,0.4468312663096181,0.3750291761637235,0.6566126673297655,0.7003329852572789,1.0,1.0,0.2959720388785848,0.34221658906275265,0.6994666611351954,0.5641413528040642,-0.0,-0.0,1.2174902923680346,1.07231144101713,0.5724504333462911,0.5724504333462912,1.2174902923680346,0.5140693424029895,0.21160512667876916,0.659816486655736,0.14486763737969,0.7921348314606742,0.0,0.5724504333462912,0.4358586471959358,0.0,0.6577834109372473
wine,14,0,25.0,0.0,0.11962137372572139,0.9741432067003647,0.11272285304902374,0.026756259996408214,0.9802285714285714,1.0,0.0,1.0,0.43951963289299023,0.30606323200629226,0.42648665846731315,0.14201222643993278,0.5662836130392598,0.8058151807176134,1.0,1.0,0.6280496170491888,0.43951963289299023,0.7603136014736454,0.7248415136626833,-0.0,-0.0,0.4651361075947996,0.8220728918808119,0.3218022498689029,0.3218022498689029,0.8220728918808119,0.30916943124150253,0.21557090433250117,0.659816486655736,0.17415494317079128,0.6966292134831461,0.0,0.3218022498689029,0.27515848633731665,0.0,0.5604803671070098
wine,15,0,25.0,0.0,0.07141699414071027,0.9861155723990893,0.061365213637751645,0.01437109075322501,0.9802285714285714,1.0,0.0,1.0,0.8194209070897538,0.07082204455458559,0.16779644062242008,0.04133713472288975,0.21706566232409974,0.35572270871937434,1.0,1.0,0.6681871356338696,0.8194209070897538,0.9357697749515744,0.8602036631569984,-0.0,-0.0,0.4031870015137852,0.19915739907435187,0.15058610014703422,0.15058610014703427,0.4031870015137852,0.14934438962730884,0.17775595694256335,0.27455182412538676,0.06016054272734262,0.34269662921348315,0.0,0.15058610014703427,0.13979633684300163,0.0,0.1805790929102462
wine,16,0,25.0,0.0,0.1689677506045259,0.9626036610691461,0.16529719280429378,0.03932480565278082,0.9802285714285714,1.0,0.0,1.0,0.8033207961909701,0.07806872976313448,0.19185584587512708,0.0,0.2026426371063422,0.3728450236122415,1.0,1.0,0.7083861162429856,0.8033207961909701,0.9296004743950995,0.8685398766807993,-0.0,-0.0,0.344765972019066,0.21900114768860926,0.14094177992691884,0.1409417799269188,0.344765972019066,0.13218678968437608,0.1792160905503599,0.27455182412538676,0.05571773988856488,0.29213483146067415,0.0,0.1409417799269188,0.13146012331920065,0.0,0.19667920380902992
wine,17,0,25.0,0.0,0.3114271941712141,0.9220288941117452,0.3170755332043729,0.07672447094583387,0.9802285714285714,1.0,0.0,1.0,0.8388898681493228,0.06228694119965056,0.17392970005684427,0.025175807862132672,0.23410653745459167,0.2647533036834069,1.0,1.0,0.6194713260813587,0.8388898681493228,0.9431229570785341,0.8490466239815307,-0.0,-0.0,0.47888886456710666,0.17567584674564884,0.16364117782818885,0.16364117782818888,0.47888886456710666,0.17497588828875002,0.18794459004474273,0.27455182412538676,0.05307608850842494,0.37640449438202245,0.0,0.16364117782818888,0.15095337601846925,0.0,0.16111013185067724
wine,18,0,25.0,0.0,0.14812173717023275,0.9683421762639388,0.14308755022953779,0.03388266090536919,0.9802285714285714,1.0,0.0,1.0,0.6314297444780778,0.16797374802186527,0.3413229968657229,0.12228803094542662,0.4942945518232448,0.6861268977496868,1.0,1.0,0.9985985726890008,0.6314297444780778,0.8579098985110024,0.8579098985110024,-0.0,-0.0,0.0014024102286856986,0.4597685951967208,0.153256198398907,0.1228854407648627,0.4597685951967208,0.17853427260412938,0.1808758600047139,0.3218022498689029,0.0622926562072311,0.21348314606741572,0.0,0.1228854407648627,0.1420901014889976,0.0,0.36857025552192224
wine,19,0,25.0,0.0,0.23718232397445008,0.9456800123604555,0.23797398051292912,0.05684834720652207,0.9802285714285714,1.0,0.0,1.0,0.6577516278516299,0.15251739781144488,0.19000672717016315,0.14425068023136642,0.20372529674275947,0.280355921240353,1.0,1.0,0.9840723944059679,0.6577516278516299,0.8696689751577787,0.8696689751577787,-0.0,-0.0,0.016055813085357005,0.41892788418584664,0.1396426280619489,0.11492526506663052,0.41892788418584664,0.16076028247122076,0.25869801436714546,0.8437598444321924,0.1978158074494908,0.15730337078651685,0.0,0.11492526506663052,0.13033102484222125,0.0,0.3422483721483701
wine,20,0,25.0,0.0,0.30981717488794136,0.9183835335892121,0.31536019550046784,0.07693209988598292,0.9802285714285714,1.0,0.0,1.0,0.7296613232196458,0.11358780693140971,0.22357895739023598,0.12220782089964174,0.23850454331340293,0.42724392963528013,1.0,1.0,0.8779203675653733,0.7296613232196458,0.9002720672197377,0.894631349939037,-0.0,-0.0,0.13019938699403383,0.31517479328853454,0.1113435450706421,0.1113435450706421,0.31517479328853454,0.11549674504720922,0.20935231184560948,0.40087152850982316,0.0827490878404467,0.09550561797752809,0.0,0.1113435450706421,0.10536865006096297,0.0,0.27033867678035417
wine,21,0,25.0,0.0,0.7312007273311036,0.6701009611845553,0.7643082937132291,0.2072571152523428,0.9802285714285714,0.8461538461538461,0.39078665545522084,0.6923076923076923,0.5406284100478174,0.22713256801703835,0.3110272001491446,0.10601417053334597,0.06635618038650755,0.1359265690678583,0.6092133445447792,0.6923076923076923,0.9210279634122219,0.5406284100478174,0.6109267520944095,0.6109267520944095,0.49558675317021605,0.3677247801253174,0.08226488117664801,0.6150230937129869,0.4927782090028402,0.41067554343760176,0.6150230937129869,0.18188293690751234,0.3011581079188756,0.8437598444321924,0.21199796528963022,0.7471910112359551,0.0,0.41067554343760176,0.3890732479055905,0.15384615384615385,0.45937158995218264
wine,22,0,25.0,0.0,0.3342276343559483,0.8933717805353651,0.34136745015272346,0.08611419141079167,0.9802285714285714,1.0,0.0,1.0,0.8673376054659049,0.05024362972822557,0.11534175325682834,0.07031807502101828,0.14951413577367254,0.24535443648823416,1.0,1.0,0.5493770635379811,0.8673376054659049,0.9536654716611891,0.8308347926658958,-0.0,-0.0,0.598970254394153,0.14232698299510954,0.18532430934731556,0.18532430934731564,0.598970254394153,0.21983718393267704,0.21034930166830546,0.28144758253477586,0.05043656071337837,0.4438202247191011,0.0,0.18532430934731564,0.16916520733410423,0.0,0.13266239453409512
wine,23,0,25.0,0.0,0.5963892153476864,0.7358396110639014,0.6206781696345118,0.16766587896825869,0.9802285714285714,0.9230769230769231,0.24684720518702505,0.8461538461538463,0.8460487188961532,0.05920932051017994,0.20847481692682412,0.0757104764621264,0.06176692847159971,0.10128007109292515,0.7531527948129749,0.8461538461538463,0.6016552002739799,0.8460487188961532,0.8139091527882125,0.7546904736001648,0.28348715700839167,0.16705408466316607,0.508070754781243,0.16717833368630264,0.28144758253477586,0.28144758253477586,0.508070754781243,0.12450345830600981,0.29512649857788414,0.7583988386952285,0.17340577595624185,0.6741573033707865,0.0,0.28144758253477586,0.24530952639983516,0.07692307692307687,0.15395128110384682
wine,24,0,25.0,0.08,0.6460113547995063,0.6710662451245759,0.6735463108018107,0.24596921809851927,0.9802285714285714,0.9230769230769231,0.24684720518702505,0.8461538461538463,0.7804183297167625,0.08868427561340317,0.22040686878309682,0.07894021550338048,0.10701672322867967,0.14565559036807152,0.7531527948129749,0.8461538461538463,0.7645302674796821,0.7804183297167625,0.7922944772773642,0.7852603014634751,0.28348715700839167,0.16705408466316607,0.26849366318720597,0.247925182917054,0.24174002194395444,0.24174002194395441,0.28348715700839167,0.04018662974083291,0.26114909352166304,0.7583988386952285,0.16638804973248558,0.5842696629213483,0.0,0.24174002194395441,0.21473969853652486,0.07692307692307687,0.2195816702832375
wine,25,0,25.0,0.12,0.770586634353506,0.5794108733441128,0.8062706056059725,0.31605061458361333,0.9802285714285714,0.6923076923076923,0.5618376711211266,0.3846153846153846,0.22768278464713165,0.5398505592991135,0.6577311246336512,0.009687584457783428,0.44475074551361143,0.5753501255449301,0.4381623288788734,0.3846153846153846,0.06265164333018994,0.22768278464713165,0.3372852072620102,0.2214272606994691,0.8251658233873442,0.9555114450274365,2.7701653676538225,1.4798019141851182,1.5076611375634303,1.5076611375634303,2.7701653676538225,0.6878026176401604,1.456589686125977,8.01179721132592,2.710538161610988,0.9213483146067416,0.15384615384615385,1.5076611375634303,0.7785727393005308,0.3076923076923077,0.7723172153528683
wine,26,0,25.0,0.0,0.09185524652391625,0.9816135442987342,0.08314042172319397,0.01953411644911983,0.9802285714285714,1.0,0.0,1.0,0.8172613675890265,0.07178398952980328,0.12738368991115576,0.1261680214920318,0.10129519004234484,0.18011103776661994,1.0,1.0,0.673594292734968,0.8172613675890265,0.9349469948462535,0.8613701988028759,-0.0,-0.0,0.3951272888705438,0.201796323913188,0.14923090319593296,0.14923090319593296,0.3951272888705438,0.14681136255778487,0.22048405897698842,0.3318085665931121,0.06467789858401551,0.33707865168539325,0.0,0.14923090319593296,0.1386298011971241,0.0,0.18273863241097354
wine,27,0,25.0,0.0,0.6543856373919607,0.735378789327309,0.6824683919366354,0.18042538472203248,0.9802285714285714,0.9230769230769231,0.24684720518702505,0.8461538461538463,0.7497238087870227,0.10350797253498929,0.256836015321203,0.0724021069620755,0.11578997720629089,0.1240449912187718,0.7531527948129749,0.8461538461538463,0.8356237623909271,0.7497238087870227,0.7817680354505261,0.7817680354505261,0.28348715700839167,0.16705408466316607,0.1795768121850043,0.2880503952249228,0.2461972122988268,0.23287313227606235,0.2880503952249228,0.05090478507665619,0.3043594458913271,0.7583988386952285,0.17081721708991848,0.5393258426966292,0.0,0.23287313227606235,0.2182319645494739,0.07692307692307687,0.2502761912129773
wine,28,0,25.0,0.0,0.2105877971559593,0.9488980128132364,0.20963978908850192,0.050535631574707134,0.9802285714285714,1.0,0.0,1.0,0.7446472792845934,0.10602851627246844,0.18654841301601519,0.044678760236162,0.1665644222583433,0.2721660522203496,1.0,1.0,0.8466985947190501,0.7446472792845934,0.9063936807416002,0.8910864946047439,-0.0,-0.0,0.16641049805058927,0.2948446233404195,0.11531378034775218,0.11531378034775219,0.2948446233404195,0.11084830537436327,0.18329898147593657,0.27455182412538676,0.05501610882426282,0.16853932584269662,0.0,0.11531378034775219,0.10891350539525613,0.0,0.2553527207154066
wine,29,0,25.0,0.0,0.27798145678754516,0.9280664657534362,0.2814419634917843,0.06847976843933287,0.9802285714285714,1.0,0.0,1.0,0.9450629278745676,0.01970919327252683,0.12228083235169587,0.040595768876237816,0.09244099914624491,0.2120222911155827,1.0,1.0,0.37564308619064374,0.9450629278745676,0.9813416747160082,0.7718964290992686,-0.0,-0.0,0.9791158252594234,0.05650376336197504,0.25890489715534964,0.2589048971553496,0.9791158252594234,0.372487178695702,0.2068601833844975,0.32212393773051295,0.05518309213914213,0.6292134831460674,0.0,0.2589048971553496,0.2281035709007314,0.0,0.05493707212543242
wine,30,0,25.0,0.0,0.38437330249880114,0.8884240204264583,0.394793366318207,0.09784520345515436,0.9802285714285714,1.0,0.0,1.0,0.673271369772386,0.14372135249097215,0.259831247373021,0.1034068482833478,0.24268391113428212,0.39182999798501267,1.0,1.0,0.9686681237074105,0.673271369772386,0.8764558597775064,0.8764558597775064,-0.0,-0.0,0.03183321934970054,0.39560680658008057,0.13186893552669354,0.11186179229129493,0.39560680658008057,0.1498947714568421,0.16970931232694145,0.27455182412538676,0.0514629675462362,0.11235955056179775,0.0,0.11186179229129493,0.1235441402224936,0.0,0.326728630227614
wine,31,0,25.0,0.0,0.06294220611892012,0.9879661307629868,0.05233605257278062,0.0122327168212463,0.9802285714285714,1.0,0.0,1.0,0.8498542159942817,0.057586332514229656,0.14161154172290044,0.08455024209151427,0.20963970476631638,0.3680712481949914,1.0,1.0,0.5922236781765595,0.8498542159942817,0.9472140785765502,0.8422820590197495,-0.0,-0.0,0.5238708807020068,0.16269045480236166,0.17164033387609215,0.17164033387609212,0.5238708807020068,0.19134642242744443,0.17213048685779525,0.27455182412538676,0.05918876188687363,0.4044943820224719,0.0,0.17164033387609212,0.1577179409802505,0.0,0.15014578400571832
wine,32,0,25.0,0.0,0.3635574579992046,0.8902888999780696,0.37261586616044523,0.09300459561429741,0.9802285714285714,0.9230769230769231,0.24684720518702505,0.8461538461538463,0.7230232714228376,0.11699404910974351,0.14609986356260696,0.05468655245895752,0.08793454589195637,0.08057488054675793,0.7531527948129749,0.8461538461538463,0.8909600712160771,0.7230232714228376,0.7723750450801521,0.7723750450801521,0.28348715700839167,0.16705408466316607,0.11545566596544996,0.32431387003454326,0.25828503723536694,0.2297191629813836,0.32431387003454326,0.07699119916846922,0.6873729561707906,5.992616658278608,1.5356134863918547,0.5224719101123596,0.07692307692307693,0.2297191629813836,0.2276249549198479,0.07692307692307687,0.2769767285771624
wine,33,0,25.0,0.0,0.37478972013411893,0.8987012831580666,0.38458287981073996,0.09417001802754305,0.9802285714285714,1.0,0.0,1.0,0.4823480779808532,0.2707019875445433,0.39544374941359484,0.07564034017447209,0.4750697573477503,0.4747598484501529,1.0,1.0,0.7711342392777835,0.4823480779808532,0.7842481762711989,0.7809489310118487,-0.0,-0.0,0.2598928099675771,0.7290892720716512,0.24724552050980703,0.24724552050980705,0.7290892720716512,0.2663058578680355,0.28223314969314245,1.5076611375634303,0.3576613258415464,0.6067415730337079,0.07692307692307693,0.24724552050980705,0.2190510689881513,0.0,0.5176519220191468
wine,34,0,25.0,0.0,0.3450924831619582,0.9067571037198011,0.35294301635730435,0.08643545518617154,0.9802285714285714,1.0,0.0,1.0,0.9201737002547997,0.029130385186550003,0.12082978716619901,0.015414478409861309,0.026319422416847992,0.06362877846460037,1.0,1.0,0.42758757307557593,0.9201737002547997,0.9726500321231656,0.7919973397261151,-0.0,-0.0,0.8495961622844822,0.0831928221356188,0.2331972461050253,0.23319724610502526,0.8495961622844822,0.31975329936047203,0.2000783408639631,0.3318085665931121,0.06998835343720863,0.5449438202247191,0.0,0.23319724610502526,0.20800266027388492,0.0,0.07982629974520028
wine,35,0,25.0,0.0,0.2495050868972265,0.9395110198882645,0.2511028293890452,0.060491850429052973,0.9802285714285714,1.0,0.0,1.0,0.8845844809098834,0.04317825300782147,0.08402465509769107,0.014420841038799858,0.0024884858709220284,0.0682760434077618,1.0,1.0,0.508152350406238,0.8845844809098834,0.959945193959558,0.81881033116424,-0.0,-0.0,0.6769739739908989,0.1226372573261706,0.1999028078292673,0.19990280782926734,0.6769739739908989,0.2503953386281045,0.2087686647156715,0.3318085665931121,0.06476476915418539,0.46629213483146065,0.0,0.19990280782926734,0.18118966883576004,0.0,0.1154155190901166
wine,36,0,25.0,0.0,0.2926990137857659,0.9228715303666174,0.29712226042406753,0.07249761438989738,0.9802285714285714,1.0,0.0,1.0,0.7019416945033193,0.12805548217299767,0.23119318848856463,0.09427997008118373,0.10272502823712286,0.17094968350066628,1.0,1.0,0.9285817035572755,0.7019416945033193,0.8887242144556868,0.8887242144556868,-0.0,-0.0,0.07409690684556897,0.3539049346687662,0.11796831155625535,0.1091940306141181,0.3539049346687662,0.13041387603290805,0.19784403263998657,0.3318085665931121,0.06942822479763268,0.033707865168539325,0.0,0.1091940306141181,0.11127578554431317,0.0,0.29805830549668066
wine,37,0,25.0,0.0,0.5171007284469327,0.8353300431446569,0.5362030751561572,0.13503842825282064,0.9802285714285714,0.9230769230769231,0.24684720518702505,0.8461538461538463,0.9057245348174386,0.034749744276176366,0.18207323449374477,0.038612892307166226,0.03868730733628967,0.0,0.7531527948129749,0.8461538461538463,0.4594739825192044,0.9057245348174386,0.8326123576426265,0.7176246870446842,0.28348715700839167,0.16705408466316607,0.7776729600751766,0.09902006462571408,0.3318085665931121,0.3318085665931121,0.7776729600751766,0.23768236870395484,0.6910425039869792,5.992616658278608,1.534312840684003,0.7078651685393258,0.07692307692307693,0.3318085665931121,0.2823753129553158,0.07692307692307687,0.09427546518256136
wine,38,0,25.0,0.0,0.5719242899254742,0.745957695023543,0.5946128861711742,0.16075933096112355,0.9802285714285714,0.6923076923076923,0.5618376711211266,0.3846153846153846,0.7466944628885869,0.10500965651764427,0.2740781234545944,0.0009763747589655601,0.08877999524369574,0.12914424732522536,0.4381623288788734,0.3846153846153846,0.8422604594798746,0.7466944628885869,0.5011120810358191,0.5011120810358191,0.8251658233873442,0.9555114450274365,0.17166597827466196,0.292099196411143,0.6909254882753079,0.5870735862751787,0.9555114450274365,0.30423443531081085,0.2972222176102777,0.7583988386952285,0.15581373149656752,0.797752808988764,0.0,0.5870735862751787,0.49888791896418094,0.3076923076923077,0.2533055371114131
wine,39,0,25.0,0.0,0.6052313020189515,0.8023851186711233,0.6300986559640828,0.15937993048446797,0.9802285714285714,1.0,0.0,1.0,0.4032629200722749,0.33853869383609647,0.41108698612491185,0.305427070784126,0.44396693556806555,0.5695260932511141,1.0,1.0,0.4989149735652607,0.4032629200722749,0.7388043267549554,0.6697360975056714,-0.0,-0.0,0.6953195914060589,0.9081665226332338,0.40087152850982316,0.40087152850982316,0.9081665226332338,0.3648133324169007,0.23274012113471843,0.8437598444321924,0.19785624362664864,0.7303370786516854,0.0,0.40087152850982316,0.3302639024943286,0.0,0.5967370799277252
wine,40,0,25.0,0.0,0.255556121966656,0.9372727505619277,0.25754968919382015,0.06215949128761799,0.9802285714285714,1.0,0.0,1.0,0.8073871120671279,0.0762219904660844,0.1641726139815817,0.07959441498316626,0.1807695900877616,0.29245822685989703,1.0,1.0,0.6982662639498194,0.8073871120671279,0.9311663448857223,0.8665142679859912,-0.0,-0.0,0.3591547819829751,0.21395203295583254,0.1432767037347019,0.14327670373470192,0.3591547819829751,0.1361284499984084,0.17830461917755758,0.32212393773051295,0.0629364801646034,0.29775280898876405,0.0,0.14327670373470192,0.13348573201400882,0.0,0.19261288793287212
wine,41,0,25.0,0.0,0.4355328251735011,0.8719700043530149,0.44929945768582674,0.11156523178834599,0.9802285714285714,0.9230769230769231,0.24684720518702505,0.8461538461538463,0.5058770716981444,0.25252127897753596,0.3407562502086843,0.10450511323223903,0.11933614463369996,0.11677668965742098,0.7531527948129749,0.8461538461538463,0.8395016209472905,0.5058770716981444,0.6856868282606312,0.6856868282606312,0.28348715700839167,0.16705408466316607,0.17494687161793568,0.6814615805177063,0.37733427406308795,0.3368567935740575,0.6814615805177063,0.18883166392302067,0.3601497937833026,0.8437598444321924,0.21859836273138641,0.7134831460674157,0.0,0.3368567935740575,0.3143131717393688,0.07692307692307687,0.49412292830185556
wine,42,0,25.0,0.0,0.14175010730680157,0.9696606206594275,0.13629912411960102,0.03228615108968452,0.9802285714285714,1.0,0.0,1.0,0.7344544111900883,0.11115054447913726,0.16438082676363086,0.10467246080943506,0.27564707455556087,0.4350021315835988,1.0,1.0,0.8681905071362804,0.7344544111900883,0.9022390387120871,0.8936037222233466,-0.0,-0.0,0.1413441101360141,0.30862735310921147,0.11249286581130645,0.1124928658113064,0.30862735310921147,0.11367534572067703,0.18834367981025715,0.32212393773051295,0.06110084559358552,0.1348314606741573,0.0,0.1124928658113064,0.10639627777665339,0.0,0.26554558880991175
