pooled_radius_spearman_Dstruct_vs_nfw,pooled_radius_spearman_Dstruct_vs_rar,pooled_radius_spearman_Dstruct_vs_radius,null_id
0.030309349613294234,-0.0069595059147570274,-0.015175198076331132,39
0.014625708588922384,-0.012328340623120158,0.022271327923355563,40
-0.0012217385212062717,-0.018127783883881986,-0.010768372737052554,41
-0.03750092794699783,-0.0035725423483087735,-0.0012683175621339905,42
0.019991111577176788,-0.021046437370233553,-0.018209455391127574,43
0.009634607753759574,-0.004614628121410578,-0.012688767130873925,44
0.032248717096708804,-0.006068898378419516,-0.002425534147184453,45
0.004122961202150393,-0.022392004176717346,-0.007376628573689673,46
0.019404783069938415,-0.00806807907224683,0.03555881727047778,47
0.010033965372069735,0.003950323461132147,-0.0024860268697228143,48
-0.005697050223726908,-0.01617223875300838,0.003087620085610212,49
0.018486996901219726,0.0030164818216993974,0.022320829355068482,50
-0.019055536843690376,0.006066529934517015,-0.002627632948878029,51
0.003397177788527779,-0.011221137876323941,-0.0009719837137054097,52
-0.030180690576465573,-0.0043677124589500335,-0.03253574759099919,53
0.01892886679502984,0.023220914149469682,-0.014240548283058633,54
0.026951580287769176,-0.017208993834704624,-0.01790318598820777,55
0.021096922986280277,0.025998684307870813,0.018546229280619084,56
0.016937910411863967,0.005814210028403942,-0.01889311121847016,57
-0.023284157541241222,0.0075891442315875225,-0.004573425025968368,58
0.0063346203348558835,0.004150293247900249,0.024166104284916473,59
-0.01232494429425997,0.06034032135967309,0.004914399548922624,60
-0.04373507760511467,-0.009702418463093098,-0.010123786386200843,61
0.005337046904421699,-0.03091563786146095,-0.03835105691712259,62
0.03989458319008633,-0.0162189592018351,0.014944887525477284,63
-0.004129838798867271,0.005968312449310206,-0.004616925025163104,64
-0.0035007796675129346,-0.001345308604244422,-0.003895445185531539,65
0.01018414628876243,-0.017983414364075058,0.010005444513522007,66
0.006690534118454441,0.022825692383239265,0.030343865390164527,67
0.011817909110007432,-0.026158491798042225,0.0137448410668312,68
-9.918474341699005e-05,0.000932151784252314,0.019366415004937965,69
0.0030740949274527126,0.010989940852216329,0.004812144845247393,70
0.01072463528151282,-0.01906595233426162,0.009799867367587787,71
0.018620345278480346,-0.029563707862364102,0.0040269681440762315,72
-0.016959340736106773,0.015781777263582,0.006829817009936237,73
-0.0065267669630710325,0.00910237646254425,-0.01074055875475192,74
0.0007046168311189509,0.00815222099628307,0.03170038809964144,75
-0.0023343819800285184,-0.010805304093067033,-0.0028462742356826225,76
-0.021290552969434363,0.01832304186446905,-0.027744509279569254,77
-0.005844328442539095,0.006217902459160657,-0.002233713271843874,78
0.021909189070342772,-0.021930827895201992,0.004934983868502519,79
0.04337429275471663,-0.0022756072719480208,-0.03626127323684418,80
0.008103892861522532,-0.002837736782182563,-0.012895844558000191,81
0.016036303121604267,-0.020903490424743064,-0.013212033666286828,82
0.02331305311080172,-0.02074159885165745,-0.030815989417052898,83
-0.023257386677593264,0.013057884895462953,-0.02343041224308388,84
-0.003510095567379439,0.020128070323413783,-0.01532846018628611,85
0.0051664438524446936,-0.017385756964303042,-0.009815644324603374,86
0.021163596713285607,-0.016410263210584933,0.0007461593883032738,87
-0.007148837092213076,0.022708953888294886,0.01961721816587525,88
-0.012649992446754134,0.017295274159527835,0.024765955174246176,89
0.020194099468070645,-0.0028240716056200997,-0.050774291203253184,90
0.00546308114160841,0.025671526067588515,0.011182147212319783,91
0.0008186602055492749,0.007302094277779136,-0.0017885078286657213,92
0.015435911363194816,-0.00419219633230028,0.00826478734563297,93
-0.00997779545988201,-0.023801474037070523,0.014421719931685556,94
0.03591616092411089,-0.0023278256742984135,0.005066600383043598,95
0.0026969705531023035,-0.024631951226633347,-0.00821865869991477,96
-0.001203218896343645,-0.007978873583794038,-0.014303030301520154,97
0.02046891205138279,-0.013762467412458316,0.012769924341864084,98
0.008735681119764522,0.00726817638230039,-0.0030148456765462526,99
-0.027557538627949477,-0.0053001952283137236,-0.011067684682116101,100
0.002893280577021063,0.018739876758434748,-0.00021947990552220043,101
0.029547270320040765,0.020136763029555943,0.008331435529558565,102
-0.005410703478639573,-0.008384836901707271,-0.018117042532072185,103
0.021409055795056108,0.010252228741334768,0.028722991749773632,104
0.014508724047863136,-0.0030915692794833693,-0.005066995841778322,105
-0.028044615917773595,0.008242228942827829,0.009931480958503979,106
0.01618018932005609,0.01621060148155415,0.0011545473155285676,107
0.002504836388761643,-0.01017320854646269,-0.015907563340792227,108
0.023366084896368624,-0.010275848245112455,-0.006748240181837286,109
-0.009764694288904469,-0.0026868014163959233,0.002878489196688263,110
0.03057190913086079,-0.019222801116054827,0.012584090280917252,111
0.005353865133479364,0.005904544805435247,0.005094545312964175,112
0.00913539711293493,0.00037706528635284145,0.00305767124164204,113
0.007723487718432178,-0.02084790739178118,0.01864576270502443,114
0.016835165924343518,0.008714109999902513,0.028318776450762168,115
0.008414833908472424,-0.017024290293808076,0.0223517608447487,116
0.002994579716726013,-0.0321590139765265,-0.014776545050604809,117
-0.0067267596772131915,0.002548118808604891,0.0018685115927004345,118
0.016181338458508783,0.015686795153992007,-0.008710386401045917,119
0.025529615624055358,0.006364000610646424,0.031005412150611106,120
-0.010961948221118666,0.006427538365280847,-0.00655533033316377,121
0.03545559214107053,-0.02142538439388393,-0.001813993528431291,122
-0.002788721749450302,0.0006867665624787698,0.02098084805357763,123
0.022837790804616225,-0.008316225580781706,-0.027133837439032533,124
-0.007111318829632542,-0.028519416906728077,0.01740342431976195,125
-0.01046056132625861,0.011191975179774445,0.01058625845021204,126
-0.005914486053276008,0.002350916617472858,-0.004692243911128779,127
-0.0011469237299110752,-0.00948221934640775,-0.017424718772439413,128
-0.004614876167900366,0.0026428004003322568,-0.014546736286106577,129
0.020087966499314686,0.0022805437356198076,0.0071172387264590645,130
0.02596325397507933,0.01079541947122394,-0.017006231413854232,131
0.005053777505332683,-0.008213016236905391,-0.009868655798805713,132
-0.0017053436217983264,-0.0036108489124818564,0.0006021006956177956,133
0.04745261512895461,0.007423373316036599,0.020408265198069656,134
-0.010522455080460713,-0.005009298861288678,-0.02738932009241406,135
0.02831830859888184,-0.007510467177951319,0.01694430380699629,136
0.015130271463651698,-0.011433046208350586,-0.008588091018144794,137
-0.01328572482883376,0.03583276991004374,0.0251383749754858,138
0.002511618736857442,0.0017863161825900338,0.01702481197326152,139
-0.012354431820921098,-0.006278241922051741,-0.02124167755525263,140
0.021751743869074115,-0.017267819321533033,0.007379381397333341,141
0.0036708880113853048,0.005006175045042272,-0.0066485759636869925,142
0.035249144524819094,0.007762937112183216,-0.01890724909904906,143
0.003243665785972209,-0.008060052644827245,0.009302704647791578,144
0.025688589881136068,-0.004148202856111302,-0.011605187270354112,145
-0.01823747505799147,-0.026696271052154164,-0.01719682067374238,146
0.017068586749859584,0.011146443261398797,-0.025869188256756843,147
0.009492846722845266,0.038316333234806106,-0.010107658286448818,148
0.01836568908833845,0.0019091055039103246,-0.00022148305019482542,149
0.016998659797738173,0.025828533802250177,0.006278358882987283,150
0.006629420202720239,-0.017437228765184172,0.0003209115318542244,151
0.02451124706535222,0.011804567840306635,-0.0003683499615218312,152
-0.012075864533888515,-0.01662144325226656,-0.019718040601105803,153
0.009978044583496755,0.0056291439580223165,-0.015836666976030724,154
0.03510328626444845,-0.027182042097157057,-0.0036941374551824066,155
0.0445500049571926,0.03157527749355642,0.021957276292611363,156
0.007999606700440545,0.01099520491574963,-0.016240613455427575,157
0.01945726690665288,-0.03660404785041854,-0.02330095197883451,158
-0.008203370429052469,0.016993230318586683,0.009175390631959306,159
-0.02375833210509649,0.001226290451268888,0.01460155886898896,160
0.025324579810870804,0.004668037362336948,0.019854680364827848,161
0.009902244376742123,-0.004180281483790763,-0.009650147921620967,162
-0.012369210129187735,-0.00021026648584423176,0.01668008243882731,163
0.007767113741136282,-0.024243571819746255,-0.0022932204250453044,164
0.0027499777186702264,-0.0102575965166138,-0.02697604925000238,165
-0.04562889208927946,0.003005151544290816,0.015237644088044044,166
-0.012103457397752634,-0.014655880859305321,-0.008960672234253184,167
0.017070292761914355,0.00468677425869063,0.007805114267763654,168
0.0013899812846554396,0.0029674347829684532,-0.004097654623345841,169
0.03155327890896201,0.016580724235942788,0.014039428434077243,170
0.008154903499047643,-0.025445498781643087,0.0009221893040038068,171
-0.0032763763782506544,0.00422765374709065,-0.019093640033599382,172
0.0031999192791480648,0.021029141205445565,-0.003923272401081664,173
0.011642886614337357,-0.012027817990366384,0.004636614100027579,174
0.02639887408214672,0.0031756428830224197,-0.004307318996872185,175
-0.012677767960235736,0.009664339787785631,0.002759638921029065,176
0.01736501676940683,0.013946466205883879,-0.007077728551985215,177
0.002966173469645376,0.010518141964388265,0.023464303364399777,178
-0.006544094056732751,-0.0002290081523227178,0.025977259589082393,179
0.01951524885076601,-0.02604408974100167,-0.0027181642245060985,180
-0.018659765128232603,-0.0383650971435487,-0.02406957711627001,181
-0.021108888613537703,-0.019469606142394923,-0.02896413171495918,182
0.01226470146486491,-0.038004604655638624,-0.003901088550938554,183
0.00235270618364919,-0.01471293539883163,0.0015470875032410085,184
-0.04964342250739349,0.0032741756580912484,0.0027558403629257913,185
0.024840453227925212,0.0022178390602010903,-0.02386926511100741,186
-0.00591501292125432,0.017173840476901736,0.003960144388782417,187
-0.01622616224416358,0.03192926430060931,0.023262131779834008,188
-0.012085405860620738,-0.005936306758377742,-0.011872038516046513,189
0.026515710903212048,0.006484567361558209,0.021261606982857815,190
0.0034651779179785056,-0.00854601772619715,0.0010616891422403788,191
-0.0015683836445613804,0.024830976374815336,-0.007652905739892978,192
0.025040407934943935,-0.02244352029359665,0.03697173116452648,193
0.009253398306077328,0.02938538043958008,0.019199668983128824,194
0.014031581543130044,-0.0040282645306736475,0.009447241430083589,195
-0.007815200599906752,-0.012245784380893646,-0.005458560308153452,196
-0.004859284745089114,-0.014835269711795654,0.009198481575192378,197
0.017971122675706053,-0.029268488685142008,-0.00533334822473999,198
0.0035083493939513217,0.0032473047756974073,-0.007024654142910307,199
-0.00694037879141941,-0.0029098901515873183,0.006481255218775053,200
-0.019735826038310793,0.005423507262987496,0.009447226965834147,201
0.026781308067028557,-4.61060259770129e-05,0.009855121415953502,202
-0.011005729503691379,0.0076379776918272585,0.0162657120057081,203
0.02305784574043251,0.01860950678555152,-0.0028132340430838585,204
0.009930608462074495,-0.011722037756829043,0.010957241520632164,205
0.02379474862272238,-0.027596665191963805,-0.008094933202818885,206
0.010368807514035723,0.0004859359989961017,0.016378012592245292,207
-0.010504551417197727,0.03914661823450184,0.02291270028720642,208
-0.015430970898773195,-0.01511824120889693,0.007710428828921048,209
-0.01119700443006741,-0.013707230136607199,-0.009905981102238958,210
-0.0022399612064154164,0.005673772014685171,-0.016969676100891243,211
-0.005546576482921264,-0.006836707822562098,-0.015066946864137525,212
0.029047921191721823,0.020223873202219987,-0.0224965309015317,213
0.009717060130365362,0.02617789912774331,-0.00911495576641871,214
-0.027000142620270076,0.007373707238206138,0.003898534533787208,215
-0.036571509752008,0.012700983542155049,0.009114702488178495,216
0.024735659433239122,-0.007730610745763953,0.010982321759788395,217
0.0024147298083459436,0.018543632593013278,0.01742955629450256,218
-0.011380700397505439,0.017991673142735077,0.007633050787784911,219
0.05773056299835563,0.015691651448792095,0.0002464126457318757,220
0.013019042384686933,0.0014122320703644704,0.02964295448261345,221
-0.018480671254105126,-0.021399033916718668,0.008633916376249707,222
0.0002478689180463011,-0.014257484498080591,-0.015651848490044664,223
-0.026821724718989776,-3.451339170423187e-05,0.00440467724436155,224
0.017313712384518815,-0.033536075301213795,0.018966567909257763,225
-0.010709317025893407,-0.011829829036391739,0.0048958229902651765,226
0.017549058955580604,0.02956594012689721,-0.004236226287618266,227
0.0034462243656337424,-0.01073200697083436,0.006887367642588242,228
-0.007957434180926606,-0.02315530539129551,0.022432512749004516,229
0.015935691956995995,0.04398875176504699,0.02683276593341195,230
0.017520026437275748,0.009872764697705675,0.026326341631598485,231
-0.002971287043434872,0.006095757104688858,0.033067997964065086,232
-0.012559076176121769,0.018056781037804868,0.013938986531706988,233
0.017808622527020482,0.01953582547654396,-0.014565770161246362,234
-0.00037050421049793274,-0.03910806977883871,-0.008329295897766213,235
-0.026971639585818424,-0.006733939792167617,-0.005978575157191959,236
0.008628426094554751,-0.015318655232771749,-0.023759022910265708,237
0.009433215084925044,-0.01355808510637186,-0.014728561134083272,238
-0.00195628711609306,0.018060515122276154,-0.008060987302005105,239
-0.011593329480002412,0.014710478015182792,-0.016316900830605843,240
0.019511136387685306,-0.007759304431332758,-0.04336629444265017,241
0.03900655552189262,0.019034851428291907,0.024017761404646478,242
0.005975765538503396,-0.007085264561830084,0.0026867374112200153,243
-0.006526493681082283,0.02406931700641958,-0.0001547856262711314,244
0.016062373392406067,0.011864752351079097,-0.002241115582307946,245
0.032622430062449644,0.0013717701791551126,0.01577427543606571,246
-0.014219149928658659,0.027540751635515524,-0.010699926677696404,247
0.03630676090103157,-0.013957473961305736,-0.000736376785556144,248
0.013570534670484365,-0.022063961001346475,-0.013884584335308368,249
0.030070767820490625,0.012250736078189804,0.02612952720495079,250
0.0032007531277387386,-0.004893035378449747,-0.017957466469486094,251
-0.007345315301499913,0.0013606697909870676,0.004226531239742754,252
0.013324212811624377,0.014861101630232262,-0.02554666488433988,253
0.005152438612146228,0.0032108914894463858,-0.008954773744106024,254
0.003593381792575903,-0.02369616691540557,-0.016327194452208236,255
0.00713192099865944,-0.03516993537145479,-0.0008008733354398506,256
0.013881390009062786,0.018374925742583217,0.015231537712779911,257
0.020729923432638072,0.017872252760526102,0.014988108087682812,258
0.003390245412313155,0.019291710954468105,-0.010045069170991433,259
-0.025973882582516795,0.013568509213942743,-0.01642100972795945,260
-0.0070470903301515534,-0.014066984640047651,0.013570105701455663,261
-0.011738508843901,-0.014185737204784117,-0.00761106528250914,262
0.013570915357218693,-0.010739664559894129,-0.008314321244969634,263
0.009146907116336114,-0.039215976464646654,-0.007968435493830084,264
0.00633903793204903,-0.01214937461911242,-0.021604587574109584,265
0.0028248506747130283,0.0005730304764107961,-0.01114214910023978,266
-0.00483071323626528,-0.009460355248557801,0.010152268185975684,267
0.007524843103109523,-0.012036867224868866,0.025989169513622352,268
-0.0031736383534799375,0.011753818790270754,0.004723803826284721,269
0.04609017439066545,-0.00790682715750988,0.025681328123763274,270
0.02328161291047098,-0.027364074829788552,-0.01777077024694756,271
0.016258698188324216,0.025349094867111625,-0.02679970650643893,272
0.01786634272976939,0.005599159261256657,0.007439747788501582,273
-0.021758023353690616,0.0040321932670119185,0.012954989951090597,274
0.024492775603362608,0.000791806249404737,0.024391085067601192,275
0.0175731543947137,-0.010606355420756896,0.005480303306438591,276
0.017619525855054784,0.021727996187426702,0.02553034259434535,277
0.006171009824216026,0.026837947297946963,0.015062082567825416,278
0.01003492432103026,0.010100270568465235,-0.023792505647347383,279
0.016027314975474268,0.014802567428766867,-0.002650353361125413,280
0.028462885696055224,0.0012276627084623984,-0.0009071941858330198,281
-0.014715277530110217,0.021473789927766284,0.02182178659059489,282
0.011979632651599967,0.012059405910691047,0.0019078300389316898,283
0.002564432789308314,0.004455111916602175,0.012593758862293787,284
0.011829020423300026,-0.0016102264099638938,-0.026163452486515366,285
-0.02531915710221903,-0.023568671481279006,0.0131722303599493,286
0.001978800258666291,-0.000627042599562349,0.0020729500636786366,287
-0.009172284488041436,-0.012434544374373207,-0.005866907304630328,288
-0.01251160789482583,-0.03687452854490901,0.00045101807107862917,289
0.027176128219525503,-0.012304813752088658,0.03492777945897774,290
0.00563736672993382,0.013418531412241684,0.005360057538458296,291
0.025885868548139956,0.018307962268964816,-0.024435161790273652,292
0.008457073209733613,-0.04215049861746998,0.014821372375498274,293
-0.007483559519433991,-0.008035262306222757,-0.0014458063666531716,294
-0.008180624627488815,0.0060161463375910905,-0.03888027872255546,295
0.0004974061487739249,0.003862913078355457,-0.011033697081178932,296
0.0016406541128363159,-0.0011295069271280503,0.008038987947979869,297
0.021173380239257866,-0.016427941908607177,-0.00848713209579451,298
0.02333666322820479,0.009959938420742106,0.013824979163735724,299
-0.0029013991755618557,0.021449135460781203,0.022008526975256716,300
0.04574518250024228,-0.0385827880978373,-0.012089867958382464,301
0.0194989637985614,0.010455405282970861,0.04281323970876288,302
0.01527279248315972,0.00943834081483904,0.034620468014598185,303
0.019846903472238213,0.0023562474627534104,0.010304798466458931,304
-0.004641353284185417,-0.02320230189186087,0.0018711543957233515,305
-0.007928452133619673,-0.014419361606916804,-0.01791748082128061,306
0.001652296294857057,0.026069499272580666,0.043846164536739334,307
-0.013360662104623916,-0.006540372743885942,-0.00827331509780357,308
0.02232318927917516,-0.012309445081648007,0.03143706751568766,309
-0.003569906777417269,0.011669383580496588,-0.000902223869650007,310
0.022862272316108427,-0.03040988707178054,0.003907014123084668,311
0.009071057977333498,-0.006884131326234877,0.0034214623487149646,312
-0.0017983053527214912,0.010747024246966162,0.010425558176919373,313
0.005546043921568189,0.011915799764727694,-0.0027055116992448242,314
0.004930954485388779,-0.015570204686791536,-0.004006710962733701,315
0.025464901648969356,0.010523470193793922,-0.0033719649177518904,316
0.034788369549287226,-0.03187528387570645,-0.0038820883744224693,317
-0.0066068221211505055,-0.015133313264526481,0.01651032939188432,318
0.008694341217841309,0.01062785160349699,-0.00562008904441412,319
-0.004036885838818746,0.023728346177330883,-0.014048558760724566,320
0.017009691403784048,-0.018668423058626194,-0.022675936526851837,321
0.016535617628049632,0.03781067877087173,0.015416144620649145,322
0.006600786682273958,-0.006366550319291463,-0.013990446176594269,323
0.021009101757270502,-0.01932229391720914,-0.014359214678099932,324
0.013355372190091681,-0.002579641024307257,-0.014320665452963965,325
0.019649855156099846,0.008598594657282783,0.023862960852500923,326
0.0006744245569868372,0.05306403745783145,0.009910283139322783,327
0.01171129251214638,0.009280960702692704,0.028880708540806543,328
-0.017184419228841258,0.002514104433505117,-0.010100267978234283,329
0.010422226602961687,-0.048074041752873144,-0.026843311756129598,330
-0.015862905699742292,-0.005211111762730907,0.003916341871349368,331
0.004122568359291564,0.011038022940861997,0.011219027201520227,332
0.005809069064865573,0.009303418911893194,-0.03616675998411992,333
0.011719021960828191,0.00640072426275967,0.012982063486919833,334
0.013274771699034654,0.02681039890395601,0.015821996534097396,335
0.029128731722145203,-0.018381506976062292,0.032509146605276706,336
-0.002721716421833623,0.0064176757475618495,0.004898197896923442,337
-0.014679257240593017,-0.0232773222601476,0.004120353031469076,338
0.002574840124504889,-0.007364787258698336,0.02192869816709024,339
-0.04071249833291627,0.0157685697112507,0.005719628931569215,340
0.03300897651041219,-0.02069541634980858,-0.010744748616965078,341
0.0016384167704284176,-0.020701744612798077,-0.03837852806593647,342
0.00960226369171604,-0.0249105386712901,-0.022436184821862673,343
0.029697529405230245,-0.008290584313462246,-0.00684949577517611,344
0.007459193414187039,-0.011918973590347041,0.010215289228541384,345
-0.008430443911079827,-0.012209977823742646,-0.013623003923662376,346
-0.0040204098277469924,-0.0035216935872769985,0.02012423242441593,347
0.01221608573774121,0.02447054420590278,0.001791901387784639,348
-0.01201374596832067,-0.003946462429791089,-0.014100500803718214,349
0.0033168516565844604,0.005680763632772357,-0.02234039363731278,350
0.0038098103564164682,-0.010028306465302688,-0.02605862899368936,351
-0.012374365864725496,-0.01152689749061213,-0.02245598853359772,352
0.007218921766202991,-0.010496774575017869,-0.0010663618641848867,353
0.01500964993324217,0.006085182815124155,0.009796221145728628,354
-0.00761624377222195,-0.022697071045784053,-0.01197270061353326,355
-0.015173527878621017,0.01609016044651219,0.023269558556422137,356
0.03748126641580722,-0.01957701088797353,0.010241031745672034,357
0.02515154614949385,-0.008010519053366331,0.00871797720837771,358
0.021148629908151726,-0.0053204584107295755,-0.005340245671348564,359
0.018813059397672135,-0.014232120975124697,0.029648765110139,360
0.0035645530047626606,0.011574718761143533,0.005323272028504201,361
-0.03982300700578282,0.01770818708765498,-0.036480979954107616,362
0.020951380477396638,0.008461306003059367,-0.004922353347365395,363
0.025665168876100212,-0.006816147353658484,-0.016576335455459723,364
-0.02470534082773721,0.03317075329275253,0.005259550085340574,365
-0.01178672157241629,0.008912924031593192,-0.0018818885614337254,366
-0.004879103228773273,-0.024548395104697994,0.0019137857705766395,367
0.02193488865628483,-0.01164219371524088,-0.025320818093188608,368
0.015619422065140469,0.004691534535494671,0.0016281174596110832,369
0.02533871230578903,-0.02517072897557918,-0.05083106722918511,370
0.01298255139156411,-0.0058669673009821505,-0.006051788571613961,371
-0.00677231313808795,0.008270517475538312,0.005705760024479926,372
0.020334992797895673,-0.030250709545833195,-0.018722543095683653,373
0.0034303516984121518,-0.02050165895815974,-0.0199628812598984,374
0.04516369243830473,-0.015030853907369291,-0.005836464675806227,375
-0.013766188263680146,-0.020949393643478427,0.003074561638114618,376
-0.03350637973556123,-0.024478102237841647,-0.010187881783975042,377
0.003091351546367332,-0.037004104676699914,-0.0115473753579622,378
0.040646539201381525,0.01436829880576884,0.029236367046693603,379
0.0136640388107602,-0.04414757137775908,0.00521177036093615,380
0.019234344048704652,-0.03888026200534158,0.0037816707843012767,381
8.500793250058847e-05,0.001658721037467578,0.004074317633997274,382
-0.009833195281459579,0.011724625472597519,-0.0371463737432806,383
0.022732539539573965,-0.010449178115852208,-0.009667890016185645,384
0.012632674739467031,-0.02301101788686021,-0.015365104592870655,385
-0.00941857341765278,0.0329254844004742,0.00020047819025617526,386
0.026147108895385813,-0.020265832297117713,0.00027906615047057633,387
0.01969124137439615,-0.02241179388577769,0.0017995891363626864,388
-0.0015913170197423118,-0.006299130452441849,0.005511282189616977,389
0.02778628473115798,0.022280524975181466,-0.0033318247790523744,390
-0.01855614370712325,-0.005286929203484829,-0.04186156887914785,391
0.0178484563005057,-0.023400590594323173,0.007714836885875778,392
0.0024909202420845106,-0.015418398080790763,0.012392640398187342,393
0.016040811505043676,-0.0012071974881798634,0.009399251666312277,394
0.015137490201229533,0.005027709234905802,0.01505668047840908,395
0.0333292329956036,-0.004104878890019764,0.011659271714890005,396
-0.010192706508535045,0.018177868193945228,0.009622866654549752,397
0.011377395470391488,-0.019186734971789517,0.0020655432908397364,398
0.005485730617426027,-0.020597610787959814,-0.01337422529602189,399
0.022411705869281314,0.01272738756781811,0.017414750288699463,400
-0.02145886251463078,0.0015917344826001268,-0.005651954863058245,401
0.00850719660404525,-0.00889509422832717,0.0024016990644801254,402
-0.006109233168884105,0.040300851795987,-0.011679362711238955,403
0.011414678765856695,0.03288378520044078,-0.005466630128341741,404
-0.00030942522438729233,0.00899666634227088,0.009801826196262124,405
0.041116673931153105,0.020217818682844224,0.008442861644504534,406
-0.0076358905314131776,-0.004664566557979825,0.0276331836449944,407
-0.024446814681504624,-0.0027736550794455316,0.008376679547935934,408
-0.008959058986069015,0.007368560119668023,0.004506900249788006,409
-0.009021825980860166,-0.023541414218776074,0.0014449125068126984,410
-0.020360265226855315,-0.007572214443159449,-0.01645228297400147,411
0.009960219242605546,0.005507315124412487,0.014669712565856401,412
-0.0166101902201048,-0.005287461764837905,0.006476129334973049,413
-0.005724388424476511,0.000520087476715232,-0.002413518664398572,414
0.0042770890124306125,-0.005755771537184603,0.0037672719317324577,415
0.03506339109484076,0.0025590804015286493,0.007359386265105687,416
0.001562795828041407,0.021048763344637806,0.0019785225193260677,417
0.02609285888149405,0.013128935750538095,-0.002732126072091797,418
-0.03234435040527199,-0.0008591393307579232,0.0058314601993745335,419
-0.018848283384097112,-0.01619271135929061,-0.028005254765497496,420
0.010111342028134471,-0.009626874765952906,-0.012437316925586634,421
-0.009961385461182538,-0.007240365785320234,-0.0011251125679155368,422
-0.0017485086350214083,0.0020084235030718295,-0.01991966069769287,423
0.01343646200362856,0.01706345994282063,-0.0028671995422493456,424
0.017565812403265938,0.010493408713406425,0.002659455836398814,425
-0.018322228481252534,-0.008872268104016824,-0.04359734713260035,426
0.015321812439891778,-0.0007140398279810465,0.011116936374713665,427
0.012321245601037228,0.00934445075607909,0.02392939699668471,428
0.023806390958618112,-0.0027961100572711562,-0.01018970443327964,429
0.0032447756863015187,-0.005107466798747526,0.004697585989297431,430
-0.011116724152872206,0.025321034069391762,0.005914101842432354,431
-0.02159319261435099,-0.011933118703014747,-0.013739311107294804,432
0.015714698537593344,-0.020832247072050846,-0.021560053227204803,433
-0.000662063932620671,0.0016849935000110537,-0.009229384136373711,434
-0.002121093697058681,0.002325409375272882,-0.005634779182346687,435
0.020244794815733734,-0.010763680753405487,0.009047064426416132,436
-0.0186079258738666,-0.01695423747194185,-0.039352497690315166,437
0.011144489202854237,-0.002773581219448572,0.010963655645884408,438
0.017672970025604716,-0.03170181721009732,0.005432954739767513,439
0.03644627535703836,0.00977307216680959,0.0035102168297866656,440
0.002288204556054445,-0.032824384836636036,0.042916982229755644,441
0.003636766539289939,-0.027594764528042045,-0.031089583157234854,442
0.006524881840523635,-0.006199381911048069,0.007608615284853776,443
0.015699946695825615,-0.004130629562459719,-0.0007789964659098835,444
0.011723338462150498,0.013757000080058385,0.0569715758138721,445
0.01025358299515402,0.003939498201452777,0.012553464233100237,446
0.006011310200415174,-0.023802569780900416,-0.008501901171599028,447
0.005897336377481987,-0.03265037283804936,0.046108516253102,448
-0.006852122403927546,0.015667568011908505,-0.00318535548071001,449
