d_H,d_B,d_S,d_V,d_R,label,source,min_margin,target_H,target_B,target_S,target_V,target_R
0.3355826400705515,0.036544803173298335,0.43643019855810883,0.2776038928265063,0.0,core_safe,maat_core,0.006139053913629677,0.6644185676893708,0.9634571564062064,0.5635659442389263,0.722397118033325,0.9938598134470574
0.2940845224675882,0.44143506995880477,0.6676099687081589,0.1923700362988947,0.0,core_safe,maat_core,0.11676327221587457,0.7059153949332314,0.558565366517869,0.33239020606542,0.8076283245956081,0.8832364942734352
0.4481965611558202,0.44253854379708035,0.005532069333525791,0.2907525615954685,0.0,core_safe,maat_core,0.005532069333525791,0.5518034221300028,0.5574609108539007,0.9944676655444052,0.7092471838939158,0.6507639902074053
0.44182770985559794,0.18193056096931548,0.614974595398815,0.0882764641392636,0.0,core_safe,maat_core,0.0882764641392636,0.5581722447614639,0.8180711986085774,0.3850244317494818,0.911721948532661,0.7014658026247313
0.44438875899953945,0.0917870557411542,0.38381608013494206,0.4144273301225534,0.0,core_safe,maat_core,0.0917870557411542,0.555611445073546,0.9082128503396703,0.6161840536367951,0.5855730012523956,0.6376287852357583
0.23858913018358485,0.11992730417984265,0.0973074937690519,0.4346639227403033,0.0,core_safe,maat_core,0.0973074937690519,0.7614103996786726,0.8800727070532735,0.9026925870486413,0.5653368865261136,0.8068077947397717
0.11537960366422706,0.439586935722344,0.01661995132151539,0.43599846043329626,0.0,core_safe,maat_core,0.01661995132151539,0.8846201642984434,0.560413042561876,0.9833797069658238,0.5640012762489764,0.8877250134763295
0.2802556185145688,0.2726511248572343,0.695110705299756,0.585990710581857,0.0,core_safe,maat_core,0.1261749163076885,0.7197426922973518,0.7273481421669034,0.3048869544209759,0.4140100503881884,0.8738248293574709
0.23921274010666904,0.3332520438882811,0.763861601076745,0.36295595069490005,0.0,core_safe,maat_core,0.016267065750111165,0.7607874885610469,0.6667479279345404,0.23613849359154113,0.6370439382283964,0.9837329390542433
0.021150721724433774,0.41768025549603105,0.6897656025867858,0.48687340133483725,0.0,core_safe,maat_core,0.021150721724433774,0.9788496097455917,0.582319963226298,0.3102348287422442,0.513126568533223,0.8211593016257845
0.31679114290942456,0.28293571097720005,0.4761247899691172,0.16798901954109402,0.0,core_safe,maat_core,0.09107296820579358,0.6832147883095117,0.7170636866897248,0.523883971541227,0.8320104802208244,0.9089411950698272
0.3396334166435002,0.13038936313831528,0.11893240637841918,0.08779740243804979,0.0,core_safe,maat_core,0.08779740243804979,0.6603665378604444,0.869610340601194,0.8810677195217631,0.9122025978989002,0.7357288582946243
0.20854441879359953,0.2544467365823716,0.6945950799563427,0.6120349517248771,0.0,core_safe,maat_core,0.019100561688777273,0.7914556061096902,0.7455533881139607,0.305403866313654,0.38796469700797515,0.9808998863382733
0.17634140430561251,0.24074387487274107,0.4796381883670272,0.32768037780163617,0.0,core_safe,maat_core,0.1748959910474036,0.8236581453615662,0.7592563593951729,0.5203609961962227,0.6723202639422476,0.6748955778461366
0.16978142282291575,0.11212252219087437,0.16509173392522225,0.5516317754979259,0.0,core_safe,maat_core,0.030487011576881717,0.8302189352446937,0.8878773631351868,0.8349083070899019,0.4483682277563798,0.9695133264372721
0.2731821911251908,0.03516617650590825,0.5446754022767104,0.19167326799001472,0.0,core_safe,maat_core,0.03516617650590825,0.726817326206605,0.9648336025697478,0.4553251956864561,0.8083260898687308,0.784439772061963
0.0483746582539748,0.11267172749055088,0.006556423696620128,0.32800920952938706,0.0,core_safe,maat_core,0.006556423696620128,0.9516194603592968,0.8873283785152905,0.9934461731981026,0.6719896681180706,0.8639982875204605
0.15881697485008472,0.2959364928418624,0.47347446177473373,0.3919668961664229,0.0,core_safe,maat_core,0.1503258822279232,0.8411823091644963,0.7040630949850244,0.5265253345848104,0.6080350757634867,0.6503228073249141
0.14946757296021795,0.39178671121101316,0.5798782516214864,0.6029421849853044,0.0,core_safe,maat_core,0.14946757296021795,0.8505321214815939,0.6082132615562236,0.4201220204813707,0.3970581473633936,0.7134083066396917
0.010741321905604062,0.270142795977942,0.25166147696634167,0.6837382433424406,0.0,core_safe,maat_core,0.010741321905604062,0.9892577758112685,0.7298542608236366,0.7483421766088114,0.3162593076427309,0.7600245784539021
0.34010762242790626,0.039297438831439546,0.06090071006082276,0.1096737388058121,0.0,core_safe,maat_core,0.008717999973010038,0.6598922503446497,0.9607023258649913,0.9390995995988051,0.8903260200333852,0.9912817723058245
0.26549758451293204,0.35151427999227824,0.14715503555240184,0.0976011504472949,0.0,core_safe,maat_core,0.0976011504472949,0.7344920747012694,0.6484854739575845,0.8528448134022649,0.9023989435060631,0.6670798078711123
0.3807135253741557,0.2597385687195476,0.3042649958445911,0.04697089885472494,0.0,core_safe,maat_core,0.007671731302368867,0.6192836121599319,0.7402601496460571,0.6957348207758892,0.9530305476892772,0.9923284582132137
0.20151773276073104,0.22465544429228979,0.25106945141717685,0.24311815854208463,0.0,core_safe,maat_core,0.003185656016432614,0.7984832178516985,0.7753447670861252,0.7489303324921204,0.7568807144084786,0.9968168022112219
0.2909981407317349,0.09564071558595988,0.13430380097730854,0.12513845784917998,0.0,core_safe,maat_core,0.09564071558595988,0.7090019627808105,0.904358743584176,0.8656960602255889,0.8748615506184918,0.766666399215952
0.4196166761432514,0.42623717781291914,0.7995850920477937,0.3945779932168486,0.0,core_safe,maat_core,0.09015061472339303,0.5803833160843368,0.5737631956300497,0.20041499533256443,0.6054216617859842,0.9098495525168919
0.27248336955444097,0.11799114951186707,0.5940384829917811,0.17336967500088785,0.0,core_safe,maat_core,0.11799114951186707,0.7275166830724396,0.8820089002478678,0.4059615674591707,0.8266302401034868,0.8016714417563255
0.07960217588340046,0.2706717520673121,0.0076881975797747915,0.6039514812601512,0.0,core_safe,maat_core,0.0076881975797747915,0.9203984302631049,0.7293279805633957,0.992310765888386,0.39604788045342865,0.8614159302774573
0.19511078976425844,0.2020911651851861,0.13716253045779003,0.20262717663725516,0.0,core_safe,maat_core,0.11063114626513171,0.8048892928643401,0.7979089458206814,0.8628375398710286,0.7973729402198745,0.6106311059989167
0.21513661634444536,0.3083626182982472,0.34872406515686594,0.2263432032531434,0.0,core_safe,maat_core,0.12643147792824405,0.7848633118461641,0.6916373283539715,0.6512761096377784,0.7736566677567464,0.6264316843677579
0.35317012022315974,0.18640429392696567,0.6436107471976478,0.22433249494598084,0.0,core_safe,maat_core,0.18563808977782081,0.6468302235829234,0.8135970963196251,0.3563892076656033,0.7756689064462704,0.6856369157346881
0.3308368549504517,0.17528162649743062,0.6356874030364157,0.07814369028970447,0.0,core_safe,maat_core,0.0281333029244063,0.6691632297947109,0.8247182803038049,0.36431223813792535,0.9218558171439883,0.971866648367822
0.43012121331052766,0.26943078809056165,0.5408506906823749,0.035948201834965166,0.0,core_safe,maat_core,0.035948201834965166,0.5698787963248726,0.7305692338837511,0.459149335150109,0.9640518490988487,0.8307443833990371
0.30551119629007173,0.36305609533995375,0.7173736371616134,0.0936986098276229,0.0,core_safe,maat_core,0.0936986098276229,0.6944885318853348,0.6369437451003088,0.28262678328563967,0.906301224431714,0.8357324664509904
0.24218275583065374,0.1535617421881036,0.35648203139684065,0.4754991533639388,0.0,core_safe,maat_core,0.1535617421881036,0.7578180601523867,0.8464390344175154,0.643519218703811,0.5245008826858533,0.738292322305053
0.032624644049290996,0.1811715699868498,0.26484353488540535,0.6631872825297711,0.0,core_safe,maat_core,0.0217512275185765,0.9673771868312723,0.8188275380832284,0.7351581271932637,0.3368031932261388,0.9782079564087626
0.22661201101406103,0.24041085419832808,0.7956233557090046,0.14934484747533827,0.0,core_safe,maat_core,0.14934484747533827,0.7733878670976887,0.7595908481607647,0.204378487067702,0.8506547987455194,0.7322864266984421
0.06496116610838243,0.36557587318804197,0.3245812553478211,0.08529682695845509,0.0,core_safe,maat_core,0.06496116610838243,0.9350389547660816,0.6344241817442652,0.6754181554412639,0.9147031972588762,0.7497855745795751
0.09236113763853171,0.07302866952675524,0.5724807757805424,0.487342001542199,0.0,core_safe,maat_core,0.05026135206896665,0.9076377512879074,0.9269725861841686,0.4275177076587271,0.5126576328869609,0.9497337025339253
0.2149878487404271,0.35355334434332997,0.6883024604020049,0.5680678037905762,0.0,core_safe,maat_core,0.2149878487404271,0.7850129022920674,0.646446881284744,0.3116989233432966,0.43193201210861093,0.7376564312253392
0.2560161763803199,0.4338497977979888,0.37231717385815155,0.004519278307486996,0.0,core_safe,maat_core,0.004519278307486996,0.7439843609370722,0.5661544987033116,0.6276806010314203,0.9954800977507932,0.9834830103887736
0.37990888419516633,0.2092962096409049,0.0674034250088763,0.30278625648439794,0.0,core_safe,maat_core,0.0674034250088763,0.6200909519385608,0.7907041688391417,0.9325958863029676,0.6972136794845263,0.7588933205891296
0.07649157886219882,0.010845941739282994,0.12627598257715367,0.03963336429720765,0.0,core_safe,maat_core,0.010845941739282994,0.9235086306215626,0.9891538931655534,0.8737237244134975,0.960367645894497,0.6507741027163679
0.27382186768782824,0.40960808067495413,0.7380506062741605,0.15409219237084404,0.0,core_safe,maat_core,0.15409219237084404,0.7261780787579941,0.590388955863038,0.26194886820835056,0.8459088907106181,0.7784291571680905
0.3436376989843055,0.42789718504689955,0.6771188193133519,0.6556700709498533,0.0,core_safe,maat_core,0.14432992905014663,0.656362195922595,0.5721029396875181,0.32288146603020684,0.34432993509179066,0.6780496964369346
0.4092339991058862,0.34832893421032285,0.4497262923345259,0.03801468063760205,0.0,core_safe,maat_core,0.03801468063760205,0.5907605763409477,0.6516680310625521,0.5502732525406698,0.9619855562771312,0.7513239289493661
0.028498995851622855,0.3654431508273299,0.7141500225472719,0.3516448120387491,0.0,core_safe,maat_core,0.028498995851622855,0.971501361339307,0.6345566105664145,0.28584989026601637,0.6483533916557651,0.8078198392438776
0.4271293567965705,0.008387260033914767,0.42481122659196535,0.07228227492320083,0.0,core_safe,maat_core,0.008387260033914767,0.5728750578768148,0.9916241955638507,0.5752040632101377,0.9277287601134888,0.7902244692931739
0.14766481013482147,0.017737465151098752,0.5032678262958388,0.4024432516963806,0.0,core_safe,maat_core,0.017737465151098752,0.8523343848763303,0.9822641331279812,0.4967298572333354,0.5975572372598918,0.9248491844748237
0.32733569567300913,0.4001746262414303,0.035162131661573004,0.5919035500501444,0.0,core_safe,maat_core,0.035162131661573004,0.6726639238371513,0.5998259163702495,0.9648373276181034,0.40809616161549966,0.6790667929018558
0.3112504411698954,0.39272531186405624,0.35980583400424293,0.2064844107593069,0.0,core_safe,maat_core,0.12797290356017987,0.6887499417787799,0.6072742892480677,0.6401917535266062,0.793519737566935,0.6279726525907444
0.2735733780959183,0.3415814273141634,0.19857559253461354,0.48030949164443115,0.0,core_safe,maat_core,0.19857559253461354,0.7264270100869494,0.6584172023864405,0.8014245673846253,0.5196927404781526,0.7091217320583343
0.0005279190443797654,0.17391836594107335,0.08817493147251432,0.06397590140966425,0.0,core_safe,maat_core,0.0005279190443797654,0.9994733368001464,0.8260824181284244,0.911823573231895,0.9360257725889494,0.9165805951230489
0.34867006443069526,0.09314776185672968,0.1217305466592895,0.0036230790443665395,0.0,core_safe,maat_core,0.0036230790443665395,0.6513299497474955,0.9068522405318337,0.8782694937789237,0.9963769495346074,0.9491648065548337
0.36216568954774475,0.4239262111518697,0.04056838959258435,0.4179835238752224,0.0,core_safe,maat_core,0.04056838959258435,0.637833488418395,0.5760754050421585,0.959434818407406,0.5820157259553407,0.9336483568008432
0.32570619244603993,0.015965542653233467,0.5883220900159122,0.3990300293068513,0.0,core_safe,maat_core,0.015965542653233467,0.6742933135554547,0.9840334987626408,0.41167808427692665,0.6009699349300335,0.7730062372969464
0.35639986761204245,0.21648843984554234,0.1520626781000023,0.6376795989255943,0.0,core_safe,maat_core,0.1520626781000023,0.6435991331688073,0.783511589119188,0.8479525891558966,0.36232940355253723,0.7580938615035577
0.2646710016391073,0.268491023460078,0.061322489777897116,0.5278874618400535,0.0,core_safe,maat_core,0.061322489777897116,0.7353295481354382,0.7315094814621078,0.9386775741806499,0.472112910903541,0.8919260985211467
0.3302860627836951,0.3266393167796372,0.5962176008389303,0.6054719816594752,0.0,core_safe,maat_core,0.022481267628210788,0.6697138926797493,0.6733604771598738,0.40378268009397394,0.39452666723936525,0.9775193472414845
0.0670515825569512,0.0682314940200176,0.6178719475070764,0.6646238553995374,0.0,core_safe,maat_core,0.05302908941966611,0.932948704023474,0.9317713393274865,0.38212891743937133,0.3353751920550404,0.9469694157930335
0.1148482964586296,0.08077220374934291,0.2005179859525873,0.49850114949198354,0.0,core_safe,maat_core,0.08077220374934291,0.8851469175175394,0.9192276747363719,0.7994822893592048,0.5014984132337077,0.6471375603623324
0.21460931604180122,0.3651614104907439,0.16381401171635301,0.027561655879626,0.0,core_safe,maat_core,0.027561655879626,0.7853907246756917,0.6348386052433721,0.8361858068661676,0.9724383999401828,0.8887345328934454
0.0954943420553892,0.2777482066639071,0.01601709511255278,0.08152880587230882,0.0,core_safe,maat_core,0.01601709511255278,0.9045067827874927,0.722252423251115,0.9839828319121267,0.9184708854965952,0.7205281430650461
0.42515478112724736,0.293277962122804,0.10791979983535527,0.6783838853077598,0.0,core_safe,maat_core,0.10791979983535527,0.5748444805185913,0.7067241475576553,0.8920801855285188,0.32162498592522254,0.7585744941459248
0.3394343519084121,0.3461640302544915,0.7782525071717427,0.029038916363986367,0.0,core_safe,maat_core,0.029038916363986367,0.6605648843477415,0.6538358373702476,0.22174570679806804,0.9709607057828166,0.8840067520218493
0.18962644254966177,0.38653765997023226,0.022122542847484383,0.0679742544555535,0.0,core_safe,maat_core,0.022122542847484383,0.810374183565636,0.6134622849775067,0.9778769983468785,0.9320248813411984,0.9687590025996802
0.18889194664280384,0.10151222810709348,0.295270375448889,0.08247744807915358,0.0,core_safe,maat_core,0.08247744807915358,0.8111080975343244,0.8984877420561996,0.7047296062181241,0.9175225492302636,0.8553870111058962
0.07106794237436898,0.30140838609337817,0.25115973407351855,0.10051447687327808,0.0,core_safe,maat_core,0.07106794237436898,0.9289315682975079,0.6985905830189791,0.7488398956047202,0.8994867414590174,0.6310978667700168
0.17534924291034182,0.1694036706599319,0.6919363003725056,0.21452161929826796,0.0,core_safe,maat_core,0.1301019014715028,0.8246509249555809,0.8305958663392357,0.3080638337740193,0.7854783287107037,0.8699001425520894
0.2043887797884596,0.10781120980079206,0.4219539352822059,0.3505625256673732,0.0,core_safe,maat_core,0.10781120980079206,0.7956092285827585,0.8921897583330779,0.5780447866694857,0.6494359577955563,0.847887755751856
0.23925450317271135,0.01701060243100727,0.43953920134554014,0.573380549425144,0.0,core_safe,maat_core,0.01701060243100727,0.7607442406124489,0.9829899948406159,0.5604611708807052,0.4266191012254632,0.6867664491223153
0.1680124007906968,0.30319273011576764,0.28675096457020566,0.4114189635345106,0.0,core_safe,maat_core,0.09614296181003046,0.8319876479638667,0.6968072629738256,0.7132490607714819,0.5885810175248526,0.9038572209225579
0.18789956069577662,0.002914064189696197,0.007766367635400506,0.33125951277412913,0.0,core_safe,maat_core,0.002914064189696197,0.8121001336927198,0.9970851354156294,0.9922224696742036,0.6687412619536154,0.8556108841058695
0.09069893261349515,0.32889220375621864,0.543318858913566,0.3169023382643815,0.0,core_safe,maat_core,0.09069893261349515,0.9093017551726259,0.6711087253252627,0.45668005925375,0.6830979888434122,0.8243109498248049
0.34745953114243733,0.10829659614119402,0.3568148748952076,0.6851907125337446,0.0,core_safe,maat_core,0.10829659614119402,0.6525405039487753,0.8917034950100744,0.6431849006534875,0.3148092079963054,0.726544582934686
0.24989029313660982,0.25071662678950757,0.7425628242109963,0.13807303966606876,0.0,core_safe,maat_core,0.042778955501345695,0.7501096126048356,0.7492831845543562,0.2574377138880367,0.8619265751485509,0.957220993901301
0.22767381957095678,0.31487572713518663,0.41821341110012733,0.44823524020800554,0.0,core_safe,maat_core,0.18976775236108823,0.7723286216477997,0.685122360464137,0.5817863279806372,0.5517664055666276,0.6897663570698745
0.4037407796409258,0.23623949378499964,0.31727464865479804,0.5281041243591339,0.0,core_safe,maat_core,0.11702036462013032,0.5962589632651373,0.7637600998019624,0.6827247659900869,0.4718962271666161,0.6170207270587106
0.02163270808656248,0.4445754288017332,0.18958507997990715,0.020859349203566913,0.0,core_safe,maat_core,0.020859349203566913,0.9783679555364085,0.5554233383571664,0.8104154374213985,0.9791411007988904,0.9623608875271114
0.41624224543560806,0.12159882012075196,0.12081700132506012,0.36927205861636125,0.0,core_safe,maat_core,0.12081700132506012,0.5837577883081941,0.8784013451697065,0.8791827380998832,0.6307280742951417,0.8039321464228197
0.06319758291135613,0.27980906326941524,0.11862269749389742,0.5308101264666187,0.0,core_safe,maat_core,0.06319758291135613,0.9368025100385041,0.7201902353543566,0.8813777462020149,0.46918971858679165,0.8474642447745271
0.11080414421067519,0.32169544944930517,0.5319623103361759,0.10801035387560853,0.0,core_safe,maat_core,0.10801035387560853,0.8891968058397801,0.678305080186835,0.4680375020041078,0.8919895804528805,0.8080287649045952
