dataset_id,family,source_name,source_url,license_or_terms,local_path,sha256,download_tls_mode,archive_sha256,notes
uuf50-218_uuf50-01,satlib_random_3sat_uuf50,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/RND3SAT/uuf50-218.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/uuf50-218/uuf50-01.cnf,d95207c572bc997a7f83240c0cd39e9ec82cc2c8fb20bf95e551bc9870484966,tls_verification_disabled_opt_in,24cc9f492673e0f975fecc56b3a4d8ac21c385cc46205d83b7491a787f43e13d,"Uniform random 3-SAT, 50 variables, 218 clauses; SATLIB lists 1000 unsatisfiable instances. Expected status: unsat."
uuf50-218_uuf50-010,satlib_random_3sat_uuf50,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/RND3SAT/uuf50-218.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/uuf50-218/uuf50-010.cnf,e0e69e8076800ea1b705b38dbfa4ce377cb200107f8f97d5c8f074a0ddb43332,tls_verification_disabled_opt_in,24cc9f492673e0f975fecc56b3a4d8ac21c385cc46205d83b7491a787f43e13d,"Uniform random 3-SAT, 50 variables, 218 clauses; SATLIB lists 1000 unsatisfiable instances. Expected status: unsat."
uuf50-218_uuf50-0100,satlib_random_3sat_uuf50,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/RND3SAT/uuf50-218.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/uuf50-218/uuf50-0100.cnf,158c337446c0f04a916d3b222f6edb1626e0a9048027a80f5069b15061cf4d42,tls_verification_disabled_opt_in,24cc9f492673e0f975fecc56b3a4d8ac21c385cc46205d83b7491a787f43e13d,"Uniform random 3-SAT, 50 variables, 218 clauses; SATLIB lists 1000 unsatisfiable instances. Expected status: unsat."
uuf50-218_uuf50-01000,satlib_random_3sat_uuf50,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/RND3SAT/uuf50-218.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/uuf50-218/uuf50-01000.cnf,dcca9dae0f5e4a20148278c3e6fd92ad9a6f2e034dbfb8eae8f26814152a076b,tls_verification_disabled_opt_in,24cc9f492673e0f975fecc56b3a4d8ac21c385cc46205d83b7491a787f43e13d,"Uniform random 3-SAT, 50 variables, 218 clauses; SATLIB lists 1000 unsatisfiable instances. Expected status: unsat."
uuf50-218_uuf50-0101,satlib_random_3sat_uuf50,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/RND3SAT/uuf50-218.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/uuf50-218/uuf50-0101.cnf,2652bd92c417c976e0abc7bf606429d9f07754e08480f96d93ace8338fd7d3ea,tls_verification_disabled_opt_in,24cc9f492673e0f975fecc56b3a4d8ac21c385cc46205d83b7491a787f43e13d,"Uniform random 3-SAT, 50 variables, 218 clauses; SATLIB lists 1000 unsatisfiable instances. Expected status: unsat."
uuf50-218_uuf50-0102,satlib_random_3sat_uuf50,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/RND3SAT/uuf50-218.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/uuf50-218/uuf50-0102.cnf,08f953b5f71799acbeb73d7727c23149044657a5fa25e897e9a376ed9e1afaad,tls_verification_disabled_opt_in,24cc9f492673e0f975fecc56b3a4d8ac21c385cc46205d83b7491a787f43e13d,"Uniform random 3-SAT, 50 variables, 218 clauses; SATLIB lists 1000 unsatisfiable instances. Expected status: unsat."
uuf50-218_uuf50-0103,satlib_random_3sat_uuf50,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/RND3SAT/uuf50-218.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/uuf50-218/uuf50-0103.cnf,86c274309a8ae5637349b53e04aa467c9e2ce3a3f2198bc8bb7b9deb14c0ec39,tls_verification_disabled_opt_in,24cc9f492673e0f975fecc56b3a4d8ac21c385cc46205d83b7491a787f43e13d,"Uniform random 3-SAT, 50 variables, 218 clauses; SATLIB lists 1000 unsatisfiable instances. Expected status: unsat."
uuf50-218_uuf50-0104,satlib_random_3sat_uuf50,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/RND3SAT/uuf50-218.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/uuf50-218/uuf50-0104.cnf,69e1f58b7528f7431356a80c1a5bbec94f1a6ff19a186440003011792de58c13,tls_verification_disabled_opt_in,24cc9f492673e0f975fecc56b3a4d8ac21c385cc46205d83b7491a787f43e13d,"Uniform random 3-SAT, 50 variables, 218 clauses; SATLIB lists 1000 unsatisfiable instances. Expected status: unsat."
uuf50-218_uuf50-0105,satlib_random_3sat_uuf50,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/RND3SAT/uuf50-218.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/uuf50-218/uuf50-0105.cnf,b84093da9789d6e1a42787847dafacb62a8a8bd5f394573ec4e766d093207ca6,tls_verification_disabled_opt_in,24cc9f492673e0f975fecc56b3a4d8ac21c385cc46205d83b7491a787f43e13d,"Uniform random 3-SAT, 50 variables, 218 clauses; SATLIB lists 1000 unsatisfiable instances. Expected status: unsat."
uuf50-218_uuf50-0106,satlib_random_3sat_uuf50,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/RND3SAT/uuf50-218.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/uuf50-218/uuf50-0106.cnf,9acf84e12f4d7d2433131a23308646df7ceb82b8c1b2dc10ce3c1b91d552e284,tls_verification_disabled_opt_in,24cc9f492673e0f975fecc56b3a4d8ac21c385cc46205d83b7491a787f43e13d,"Uniform random 3-SAT, 50 variables, 218 clauses; SATLIB lists 1000 unsatisfiable instances. Expected status: unsat."
flat30-60_flat30-1,satlib_graph_coloring_flat30,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/GCP/flat30-60.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/flat30-60/flat30-1.cnf,f673671312ec4f751464303ccee09a7dcd7f8d28439797ed4e456b1ac29dfb4f,tls_verification_disabled_opt_in,00c7d36343683e259c202089607e413dbc1da6f68a27f2cf92bf43c391a95ac9,SAT-encoded flat graph-colouring instances; SATLIB lists 100 satisfiable instances. Expected status: sat.
flat30-60_flat30-10,satlib_graph_coloring_flat30,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/GCP/flat30-60.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/flat30-60/flat30-10.cnf,ef87318440a9047f538b82854684a23ee198d6cc5424657f172da095b9b43f12,tls_verification_disabled_opt_in,00c7d36343683e259c202089607e413dbc1da6f68a27f2cf92bf43c391a95ac9,SAT-encoded flat graph-colouring instances; SATLIB lists 100 satisfiable instances. Expected status: sat.
flat30-60_flat30-100,satlib_graph_coloring_flat30,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/GCP/flat30-60.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/flat30-60/flat30-100.cnf,353e74c48523d35be1cf4c042b4ab89e4c9346d55999e9dde4ce147dca523507,tls_verification_disabled_opt_in,00c7d36343683e259c202089607e413dbc1da6f68a27f2cf92bf43c391a95ac9,SAT-encoded flat graph-colouring instances; SATLIB lists 100 satisfiable instances. Expected status: sat.
flat30-60_flat30-11,satlib_graph_coloring_flat30,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/GCP/flat30-60.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/flat30-60/flat30-11.cnf,ad507ced6a763334f72661fc8f53a5e73a71e77cff82ca13a0c21e43db0a1322,tls_verification_disabled_opt_in,00c7d36343683e259c202089607e413dbc1da6f68a27f2cf92bf43c391a95ac9,SAT-encoded flat graph-colouring instances; SATLIB lists 100 satisfiable instances. Expected status: sat.
flat30-60_flat30-12,satlib_graph_coloring_flat30,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/GCP/flat30-60.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/flat30-60/flat30-12.cnf,d19c2e9e5aaffe6a704fa2dda827e847c54fbec31ada75739011662a877be3c4,tls_verification_disabled_opt_in,00c7d36343683e259c202089607e413dbc1da6f68a27f2cf92bf43c391a95ac9,SAT-encoded flat graph-colouring instances; SATLIB lists 100 satisfiable instances. Expected status: sat.
flat30-60_flat30-13,satlib_graph_coloring_flat30,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/GCP/flat30-60.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/flat30-60/flat30-13.cnf,7efb441427c05ba1ec4949f96f22ee9f5aa84f9027f8a3aeb098e028dfd22bcd,tls_verification_disabled_opt_in,00c7d36343683e259c202089607e413dbc1da6f68a27f2cf92bf43c391a95ac9,SAT-encoded flat graph-colouring instances; SATLIB lists 100 satisfiable instances. Expected status: sat.
flat30-60_flat30-14,satlib_graph_coloring_flat30,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/GCP/flat30-60.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/flat30-60/flat30-14.cnf,4cd8f9759e36ec977db59f152137e767ea9ed896d33c7ea8fe9d9e3d1f688470,tls_verification_disabled_opt_in,00c7d36343683e259c202089607e413dbc1da6f68a27f2cf92bf43c391a95ac9,SAT-encoded flat graph-colouring instances; SATLIB lists 100 satisfiable instances. Expected status: sat.
flat30-60_flat30-15,satlib_graph_coloring_flat30,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/GCP/flat30-60.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/flat30-60/flat30-15.cnf,050d568ea9a2b5ce8ec4c8a707a53fcd113eab7af2478f3d0b711f9ca87aba9a,tls_verification_disabled_opt_in,00c7d36343683e259c202089607e413dbc1da6f68a27f2cf92bf43c391a95ac9,SAT-encoded flat graph-colouring instances; SATLIB lists 100 satisfiable instances. Expected status: sat.
flat30-60_flat30-16,satlib_graph_coloring_flat30,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/GCP/flat30-60.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/flat30-60/flat30-16.cnf,132958d728ef3090dae07f1df67e423899aee28825f67cf77a31e9a8c605598e,tls_verification_disabled_opt_in,00c7d36343683e259c202089607e413dbc1da6f68a27f2cf92bf43c391a95ac9,SAT-encoded flat graph-colouring instances; SATLIB lists 100 satisfiable instances. Expected status: sat.
flat30-60_flat30-17,satlib_graph_coloring_flat30,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/GCP/flat30-60.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/flat30-60/flat30-17.cnf,e032ac140916d7981ecf5e74a9571a315bfbb1ebc8aeae30b5819ef8acd6d27e,tls_verification_disabled_opt_in,00c7d36343683e259c202089607e413dbc1da6f68a27f2cf92bf43c391a95ac9,SAT-encoded flat graph-colouring instances; SATLIB lists 100 satisfiable instances. Expected status: sat.
aim_aim-100-1_6-no-1,satlib_dimacs_aim,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/DIMACS/AIM/aim.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/aim/aim-100-1_6-no-1.cnf,42058adae7534bb0613399393b369724c172055a0056a433ddc82cd6512545e2,tls_verification_disabled_opt_in,7e4e0076fdd840ed7bcc80c475509ed7726608b010cd3f181d503fe337473c85,DIMACS AIM artificial random 3-SAT family mirrored by SATLIB. Expected status: mixed.
aim_aim-100-1_6-no-2,satlib_dimacs_aim,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/DIMACS/AIM/aim.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/aim/aim-100-1_6-no-2.cnf,c7a787035bfb27d7b15dbb05ad2fbd558fb1fb58a6106980c16719c3d925dac9,tls_verification_disabled_opt_in,7e4e0076fdd840ed7bcc80c475509ed7726608b010cd3f181d503fe337473c85,DIMACS AIM artificial random 3-SAT family mirrored by SATLIB. Expected status: mixed.
aim_aim-100-1_6-no-3,satlib_dimacs_aim,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/DIMACS/AIM/aim.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/aim/aim-100-1_6-no-3.cnf,6b68655073b4516a75f8ac0158955bc5e83d177f67707b9186eb677b16145c83,tls_verification_disabled_opt_in,7e4e0076fdd840ed7bcc80c475509ed7726608b010cd3f181d503fe337473c85,DIMACS AIM artificial random 3-SAT family mirrored by SATLIB. Expected status: mixed.
aim_aim-100-1_6-no-4,satlib_dimacs_aim,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/DIMACS/AIM/aim.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/aim/aim-100-1_6-no-4.cnf,3d4f79f02573f3122d3114d2a2d0a557667e01c0942eb2e8103790c1a0790079,tls_verification_disabled_opt_in,7e4e0076fdd840ed7bcc80c475509ed7726608b010cd3f181d503fe337473c85,DIMACS AIM artificial random 3-SAT family mirrored by SATLIB. Expected status: mixed.
aim_aim-100-1_6-yes1-1,satlib_dimacs_aim,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/DIMACS/AIM/aim.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/aim/aim-100-1_6-yes1-1.cnf,74560a84735393495e1665fb2999f6b7948fb7f12b11c23e530aedccbf8cbbec,tls_verification_disabled_opt_in,7e4e0076fdd840ed7bcc80c475509ed7726608b010cd3f181d503fe337473c85,DIMACS AIM artificial random 3-SAT family mirrored by SATLIB. Expected status: mixed.
aim_aim-100-1_6-yes1-2,satlib_dimacs_aim,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/DIMACS/AIM/aim.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/aim/aim-100-1_6-yes1-2.cnf,36724f19cc67f2ed90154dc6f863eddae69f3c9b7c19677fa367f55359e9c859,tls_verification_disabled_opt_in,7e4e0076fdd840ed7bcc80c475509ed7726608b010cd3f181d503fe337473c85,DIMACS AIM artificial random 3-SAT family mirrored by SATLIB. Expected status: mixed.
aim_aim-100-1_6-yes1-3,satlib_dimacs_aim,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/DIMACS/AIM/aim.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/aim/aim-100-1_6-yes1-3.cnf,de0aff20107169ba4d169c7eec5d592eeabd4b0121f69472595f4fc87176b52c,tls_verification_disabled_opt_in,7e4e0076fdd840ed7bcc80c475509ed7726608b010cd3f181d503fe337473c85,DIMACS AIM artificial random 3-SAT family mirrored by SATLIB. Expected status: mixed.
aim_aim-100-1_6-yes1-4,satlib_dimacs_aim,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/DIMACS/AIM/aim.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/aim/aim-100-1_6-yes1-4.cnf,9769c011731f00bd7b8e9fc30e84b6434a863653889531cbf97ccc1af6fa7a7b,tls_verification_disabled_opt_in,7e4e0076fdd840ed7bcc80c475509ed7726608b010cd3f181d503fe337473c85,DIMACS AIM artificial random 3-SAT family mirrored by SATLIB. Expected status: mixed.
aim_aim-100-2_0-no-1,satlib_dimacs_aim,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/DIMACS/AIM/aim.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/aim/aim-100-2_0-no-1.cnf,b603147fd98006d1cadc57821296bb760744fec03a1b7ddc88bd4a2b4333fb36,tls_verification_disabled_opt_in,7e4e0076fdd840ed7bcc80c475509ed7726608b010cd3f181d503fe337473c85,DIMACS AIM artificial random 3-SAT family mirrored by SATLIB. Expected status: mixed.
aim_aim-100-2_0-no-2,satlib_dimacs_aim,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/DIMACS/AIM/aim.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/aim/aim-100-2_0-no-2.cnf,6abe060edf22b2639c408ad891266cf7c33135d796105b1c31e8023638ee6cd4,tls_verification_disabled_opt_in,7e4e0076fdd840ed7bcc80c475509ed7726608b010cd3f181d503fe337473c85,DIMACS AIM artificial random 3-SAT family mirrored by SATLIB. Expected status: mixed.
dubois_dubois100,satlib_dimacs_dubois,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/DIMACS/DUBOIS/dubois.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/dubois/dubois100.cnf,c3c45967ab3a1ee3cc8cd09454bcbc95e33539ad6af29f3c08c4fcefd13d0964,tls_verification_disabled_opt_in,c0ffe431d4b3fc69226f5f5e0444068d5619642f18f8e4f8c8023c24c9ef263c,DIMACS Dubois randomly generated unsatisfiable instances mirrored by SATLIB. Expected status: unsat.
dubois_dubois20,satlib_dimacs_dubois,SATLIB,https://www.cs.ubc.ca/~hoos/SATLIB/Benchmarks/SAT/DIMACS/DUBOIS/dubois.tar.gz,SATLIB public benchmark archive; terms are not stated as an explicit software/data license on the benchmark page. Use for reproducible research with attribution; check original terms before redistributing raw CNFs.,data_external/satlib/dubois/dubois20.cnf,82059aba0e5773644b386eb6bcbe53680655390cb041873a3cb3e93f7bd896a7,tls_verification_disabled_opt_in,c0ffe431d4b3fc69226f5f5e0444068d5619642f18f8e4f8c8023c24c9ef263c,DIMACS Dubois randomly generated unsatisfiable instances mirrored by SATLIB. Expected status: unsat.
